partition_line,k,dunn_index,ch_score,silhouette_scores,davies_bouldin_index,xie_beni_index
3.0,44,0.025357099984620147,329.4243102955068,0.17972464222869383,1.4258997922471957,6.195862926580624
3.1,43,0.023632469153489016,331.9429151088377,0.17732901426999728,1.4347869011303787,6.1072697246995
3.2,42,0.023632469153489016,337.456568182652,0.17704146572725687,1.4372265296445326,6.063449749005812
3.3000000000000003,42,0.023632469153489016,337.456568182652,0.17704146572725687,1.4372265296445326,6.063449749005812
3.4000000000000004,39,0.03194959584918651,349.56777542915387,0.17882931015756853,1.4422050483396018,5.730130247608943
3.5000000000000004,38,0.00846902606505436,351.7943223295343,0.1742734798820865,1.4696974327597108,5.639265486870504
3.6000000000000005,38,0.00846902606505436,351.7943223295343,0.1742734798820865,1.4696974327597108,5.639265486870504
3.7000000000000006,35,0.01343559787551851,364.93197297485915,0.17588629430174843,1.4493618946088682,5.27904728729496
3.8000000000000007,34,0.01343559787551851,365.28117173695296,0.173757637480173,1.4661880669957161,5.198365465447916
3.900000000000001,32,0.01343559787551851,376.2759345519206,0.17114246398451086,1.4853269550771584,5.0753644576778125
4.000000000000001,31,0.02991329966863176,382.9557227340939,0.17013862047686,1.4867684779919594,4.969455008225019
4.100000000000001,30,0.016917699168554796,390.54068715675953,0.17187333758126933,1.477025087758826,4.848951189196466
4.200000000000001,30,0.016917699168554796,390.54068715675953,0.17187333758126933,1.477025087758826,4.848951189196466
4.300000000000001,27,0.014759097719768114,417.35202473466575,0.17636480063701693,1.4713148524090256,4.615528947984586
4.400000000000001,25,0.016917699168554796,435.6138734749144,0.18831054988231857,1.416018303284117,4.329018530213101
4.500000000000002,24,0.025473451641129317,440.01528946707464,0.19439737916735655,1.4142005845406291,4.230914090250811
4.600000000000001,24,0.025473451641129317,440.01528946707464,0.19439737916735655,1.4142005845406291,4.230914090250811
4.700000000000001,23,0.008447432819139802,441.99090158475065,0.19171633761011023,1.4256397162518952,4.121656151595747
4.800000000000002,22,0.008447432819139802,454.1957026087372,0.19416448634486605,1.425374086042469,3.9768656364396686
4.900000000000002,22,0.008447432819139802,454.1957026087372,0.19416448634486605,1.425374086042469,3.9768656364396686
5.000000000000002,21,0.008447432819139802,467.6023289458735,0.1951917734794655,1.4055786558721153,3.78044141489013
5.100000000000001,20,0.020549910534136517,483.34736458808385,0.18626984064589475,1.4519492364302131,3.876760340284285
5.200000000000002,17,0.02528354161179963,522.2594074321275,0.19777557740881666,1.4172250646647333,3.434357004345429
5.3000000000000025,17,0.02528354161179963,522.2594074321275,0.19777557740881666,1.4172250646647333,3.434357004345429
5.400000000000002,17,0.02528354161179963,522.2594074321275,0.19777557740881666,1.4172250646647333,3.434357004345429
5.500000000000002,17,0.02528354161179963,522.2594074321275,0.19777557740881666,1.4172250646647333,3.434357004345429
5.600000000000002,17,0.02528354161179963,522.2594074321275,0.19777557740881666,1.4172250646647333,3.434357004345429
5.700000000000003,17,0.02528354161179963,522.2594074321275,0.19777557740881666,1.4172250646647333,3.434357004345429
5.8000000000000025,17,0.02528354161179963,522.2594074321275,0.19777557740881666,1.4172250646647333,3.434357004345429
5.900000000000002,16,0.02528354161179963,523.9348008281703,0.21782655358108238,1.3790976459172368,3.3403718296382694
6.000000000000003,16,0.02528354161179963,523.9348008281703,0.21782655358108238,1.3790976459172368,3.3403718296382694
6.100000000000003,16,0.02528354161179963,523.9348008281703,0.21782655358108238,1.3790976459172368,3.3403718296382694
6.200000000000003,15,0.01645981605132442,546.1793359634024,0.21750718593016932,1.3750190203221038,3.1624960012511774
6.3000000000000025,15,0.01645981605132442,546.1793359634024,0.21750718593016932,1.3750190203221038,3.1624960012511774
6.400000000000003,15,0.01645981605132442,546.1793359634024,0.21750718593016932,1.3750190203221038,3.1624960012511774
