PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9
-0.38536613520200474,-0.7365394461329047,0.3606981886479365,0.04370134023536606,-0.05649049435878814,0.08574944585699601,0.010764712481702828,0.14923960652088347,0.14300821782059409
-0.6161373725121878,-0.07156514036082323,0.0605996085779469,-0.34001540808786357,-0.21575323676449687,0.17548161651559654,-0.0121674478914539,0.08222194919611564,-0.059987309862626896
-0.4876909954899339,-0.06279383237076892,0.13119861046814849,-0.3139819840808171,-0.025384651859683343,-0.16451458840522654,-0.1594205899047345,-0.01132674419412574,0.008973797377593469
0.3613504149273202,-0.2430001544033114,0.2470220646719976,0.27562943827102376,-0.06244576093705903,-0.07337113485506522,0.016632128519576645,-0.12282947995789348,-0.05229381809475283
-0.2964187758695588,0.11704516538680253,0.5109421490883729,0.14930211798765092,-0.1871195048276004,-0.22861414971838118,-0.18240466764301855,0.07058829949987303,-0.01764900134011663
-0.7044707578790687,-0.19211741684524666,-0.29881495439375544,0.7729200131656638,0.21688798989881836,0.1571869609181593,0.11735832649308738,0.017948516295093687,-0.05869967728242139
-0.4259149906777603,-0.06933719217677312,0.3566910153574345,0.05939933465258296,-0.210736892635422,-0.16185377783140725,-0.16988397354402535,0.017793531167495172,0.024724526774787033
-0.35806646948855525,-0.27357332238401355,0.34829407919174526,0.13356600501378071,-0.21345082585555455,0.06388496822896648,-0.13145982594838285,0.019873887370217613,-0.19789194193245196
0.17040760388965567,0.2775821905393521,-0.754651058595543,-0.27668421894394685,-0.2827622290298595,-0.09519664120073709,0.10596266664222999,0.22528806008948202,-0.08821595907623471
-0.7418892518307713,-0.14508408720094443,-0.3245991850984434,0.7334533302661896,0.18739953358832928,0.22433871743738873,0.15008827095721083,0.06781033741466476,0.10992020460971036
-0.09576089556244942,-0.05896384536759126,0.7689791956047644,0.26494869689501765,-0.06353919025247048,0.12515182980328024,-0.10375745598044998,0.060958830115585505,-0.35919669424430484
-0.33243719704231667,-0.8456752581801636,0.5225033284305182,0.11120480581827281,0.02083759034784165,0.21168888232403402,0.014537608827159142,0.07374223900123926,0.12814219122700582
-0.40965309104483605,-0.5070942211269094,0.41043246031847996,-0.0718718184689965,0.03443527917521903,-0.005586315739185674,-0.0755480838241163,-0.006133712292323033,0.052419264676641826
-0.22978059035156834,-0.5336417243856248,0.037771657641550625,0.1598053054588884,-0.1882462672627688,0.16129558348012926,-0.1751676247292689,0.15930547280221036,0.15806389513850652
-0.6243352588046394,0.1419222948085746,-0.19288707836557933,0.7762268068618823,0.20810469650276436,0.21417904481031672,0.1261061491814041,0.10933046369125553,0.08981538291087568
-0.6946848499953057,0.41375382505183483,-0.333702657161377,0.6011435074467264,0.19687772039974677,0.17015012184940986,0.08968198950667824,0.08431730112155515,0.02910623367062322
-0.7706000499209249,0.2537757102685442,-0.19006849666900918,0.6820949070779811,0.15782686196381315,0.06583797807888533,0.13718901752873913,0.04498212611614695,-0.008742394090595742
-0.20832234961687585,-0.2577419834370194,0.28570951331851446,-0.1391088098899373,0.10978340919175598,0.1546705172026925,-0.13272137599680342,0.09843666903879816,0.11926334350796121
-0.7017249648538029,0.13178876409389848,-0.38543964951039267,0.6631949007483493,0.27880239813327845,-0.2422099711494824,-0.011377758035687557,-0.00524567613439245,0.03415245581179423
-0.7246799148735277,0.15676495420575393,-0.4976362744290172,0.586707502287315,0.23320598433206904,0.031567963301164306,0.04456805006655049,0.045852430171434616,0.021775459434692248
-0.6924622455007877,0.023981614406777083,-0.40308415970112743,0.6867988876895516,0.2514086524588217,-0.06725712025423006,0.04366952873750111,0.043983440248854505,0.05881997626264557
-0.544745051655356,0.05489465997300113,0.24418256733664648,-0.33207500324667955,-0.13436597567888053,0.19613850557785653,0.013787711832219907,0.09819503508699587,-0.047355536500798316
-0.924113035148704,-0.030755729838243744,-0.22672591300497516,0.45306989392760444,0.24847725369498022,0.21625416952581766,0.310425645783857,0.0886288872002465,0.03580055632998322
-0.06831017050317183,-0.030730683337394742,0.6859522297516611,0.34049951668891576,-0.14534911002102108,0.09815889048303865,-0.14205027934174197,0.08005758788313147,-0.35837882097069856
-0.3186074984179813,0.1554030134283468,0.026528167920123236,-0.07482110711385358,-0.2244503339898018,0.012899345768631451,-0.22916634754726298,0.10587296148987935,-0.019785022804404747
-0.18633939691788315,-0.15312838568680084,0.5561195494296794,0.28274433973138263,-0.17433490348644548,0.0519471389904216,-0.14833913589415693,0.05500942559356416,-0.2827201317597931
-0.9076086370529902,0.31542446433659377,-0.4537225472884728,0.541214581475299,0.08197262880894415,-0.053478726180184996,0.13121895909904913,0.06926668152318471,-0.00974540722200286
0.9302996957646753,0.033125566555729395,0.18878328805791209,0.44243013627670214,0.14742671133003937,-0.19393967870831552,-0.10131870068718754,0.11717658318471637,-0.0936565710329935
-0.6459725339444539,-0.6162359264347729,0.14810355281505524,0.8684717305477527,0.42742457963090746,0.1793151053005781,0.2809693452565214,0.054162364709353455,0.13495179358590992
1.0360087129735724,0.22830688048404912,0.323303797201426,0.47392684621366243,0.1705754802474514,0.053681120236012,-0.1054215358020026,0.12027518862764537,-0.06842722845661332
0.9996228108164291,0.29714422738000024,0.37801408208282616,0.47146397589440614,0.21173440286960218,-0.20061978803144898,-0.198826615738106,0.06437219781552489,-0.001057517487583497
-0.6710256109533572,-0.031287216630271876,-0.40999927702788236,0.7013080657397915,0.22266528188553494,0.24436682849387953,0.09827622255377993,0.08622870142046701,0.12166015932276726
-0.5650454821739104,-0.2321072691927008,0.2275153354884071,-0.1859312659550361,-0.16627199801234244,-0.10276251252186472,-0.0500952330178396,0.044718122806223476,-0.03758765173081421
-0.7187216169336201,-0.14557313775352917,-0.321289597802817,0.7432169170083838,0.2149771716553528,0.13646067654805358,0.11053206817463133,0.0144032716672076,-0.061394513252339585
-0.6957922703651699,-0.27941710901453515,-0.26217155790975943,0.8199871121150021,0.20011584824297685,0.25459743917122907,0.1595633147286052,0.06494293232079655,0.06682144008025251
-0.517750535288366,-0.6345799931699155,-0.12622017510050293,1.0712767115112836,0.23962757077065647,0.2811396728438051,0.22907111843412803,0.2287408342590179,0.23380767595398066
-0.7494753110351058,0.301820419797275,-0.4938265125704649,0.5407246653531119,0.2565900596593716,-0.16584993321415176,-0.01147082933760219,0.002414004613837499,0.0263967894637008
-0.8544892549552693,0.13979471620209108,-0.3955637965889572,0.6547233359773957,0.058807205689960146,0.09037078089500845,0.17329164961369523,0.09486854970434536,0.05704121385234091
0.4064654042183178,0.36227116910269,-0.12844681261946542,0.08796443824146022,-0.20000066189531007,-0.13574854105100986,0.057938351276549074,0.14016743090908,-0.05259206824446212
0.37038201058362896,0.23422697865766395,-0.29424397548364545,0.042964364539949354,-0.18204075585556886,0.18044006690016373,-0.041000323861313914,-0.04239254416891,-0.08876311058157393
0.5674479003111945,0.17769913308789134,-0.39834265935494556,0.012074136891741534,0.010798053754188993,0.1209566639545403,-0.15134803512919104,0.023931516492336283,0.03081176870074388
0.6924413861725944,-0.010419857345109775,0.18050313541875293,0.13622606591254244,0.30384653610001905,-0.2645487458045179,-0.14866888109623544,-0.06814174347989657,0.02785114862596037
0.16749836263548262,-0.10977017495831341,-0.6323317713919338,-0.07154572613820448,-0.19139192820302617,-0.14441240105643394,-0.11562304152472964,-0.09778054915116606,-0.03869245374831633
0.6550205733608101,0.33139955164479146,-0.39552551635161187,-0.030476156243434763,-0.022450436562066883,0.10267471818014061,0.019605542506103475,0.26886292631418995,-0.051863833073826734
0.7559720163988632,0.0768353099012841,0.013331327172709974,0.31152468719764087,0.12700155730655766,-0.2328170075365467,-0.22856401861691544,-0.038781516097621704,0.030644385799343376
-0.20741567345153308,0.12989958598682383,0.24372720668857473,0.0037011818842576025,-0.1653107609650254,0.30346535104424155,-0.14235423569520864,0.16764579613553138,0.051457950209394865
-0.6323738419620808,-0.00897406572877479,0.04054003970364238,-0.6932831440731378,0.06918066699250107,0.2117712510128066,0.020305527244869823,0.0742577754533796,-0.01379135383469391
-0.48640100268826447,-0.3019671722421865,0.15123905756294032,-0.22660207601790228,-0.05845685644782912,-0.04184167552086753,-0.0759393492683766,0.070448865632617,-0.0208580415700861
-0.4143909692826002,0.29085108813012334,0.025661948287648503,-0.20144474730509537,-0.1934098156450154,-0.026516656516082617,-0.2188453121451563,0.07904400336817227,0.01135571608939048
-0.5510831101588596,-0.08922241607323192,0.08038592241536471,-0.3431384475960529,-0.053914072615108125,-0.2486679204194848,-0.12295735182631422,0.045943866181247656,-0.015073491119354038
0.5156220216985076,0.39056153945432087,0.3334970119285199,0.36609342041283777,-0.13874608816232395,-0.32546074917192946,-0.027993759134665643,0.007685480896243091,0.05588020686677444
-0.7233566010188834,-0.3821489152860192,-0.08362024226206778,0.9995139113008868,0.12120009917506072,-0.01066118269070399,0.21459256750344144,0.12606595930883052,0.1167940382787898
-0.2753895278114947,-0.1169415705459159,0.643016849233433,0.0190507983450557,-0.022090491870515788,0.1398939893810121,-0.05698513691287382,0.026874412408052717,-0.2766541075806145
-0.15959189911280716,-0.38251147953291903,0.3490621110067684,0.3021741324495864,-0.18516038662054699,0.07005165443162611,-0.17196394608805632,0.14137214099789866,0.09881855950687231
0.49456196778788797,0.1490603273339348,0.16050079083829313,0.33926861936805236,-0.10432825793533712,-0.16418405335156655,-0.09827394398108091,-0.06174593966542338,0.0198507733340434
-0.5601796697734344,-0.26458029096309355,0.2733451760092303,-0.1480260758628664,-0.14622160276579027,-0.27633034867186607,-0.07317294261539771,0.027055937921935364,-0.041529832108009916
-0.8756242307311077,0.16626299302898584,-0.4357357441066367,0.601538484358612,0.061549013696723304,0.15695359760258218,0.1858454389980658,0.1101386789102905,0.01333095747491042
-0.23277926504869134,-0.13470939873064758,0.16454699361150163,0.10639672455473026,-0.2221616770823862,0.206782566889763,-0.1743932809688596,0.13972545509770734,0.042801291543817094
1.009764918740545,-0.11607686910642419,0.2967165115098295,0.5829861829411386,0.18242939229993466,0.0232820089077253,-0.16887089521010917,-0.026054192959355058,-0.18221087512296488
0.028049948675172954,0.12419464412814564,-1.0892815706921506,-0.43895742243808816,-0.34814330133723526,-0.14687018515956132,0.16458414490560144,0.30172484909753233,-0.1589351098898871
0.5427526517431527,0.46628998513171227,0.6066406102385629,0.5017946667899713,-0.18203824034392224,-0.3760202011464501,0.03139507604150958,0.03811303203684632,0.003072283449507871
0.6822073740066228,0.22835177061868192,0.6033928699346024,0.6028716779942136,-0.18130448874391505,0.2254398454841771,0.07987571100976805,0.008645950413504702,-0.36558356685982124
-0.2296191061349712,0.05325172485292989,0.4741572432719819,-0.09979889839779502,0.08091440699604796,-0.2578427943281603,-0.1696557497578768,0.09665783334039459,0.0006716976372620944
-0.6228842862027839,0.25135970607784847,-0.24981935855582177,0.7247725663441216,0.2261354045308921,-0.07336001389580626,0.08445000588081314,0.083954701234091,-0.12985599182395874
-0.29712489419185967,0.10448159798108822,0.0021822914973759146,-0.39538388171268585,0.052777280982339074,0.13020114005437994,-0.13956201264127938,0.16130405888348942,-0.07249741813331782
0.41332478254381894,0.3529546026884542,-0.08439724690627774,0.11297644133838232,-0.19131038157566999,-0.3118046217303521,0.07071164720285689,0.18367242404993547,-0.008787731750259854
1.011484559219175,-0.13706544786545916,0.2404215320153518,0.5451807596189702,0.15126231998947373,0.048677527847064,-0.07374998266244452,0.1132296712711925,-0.20358609893788646
0.510474285821133,0.10182244147880229,0.12077819976545795,0.338543339711842,-0.14862456470721608,0.011599905866611913,-0.003744564568597987,0.010384786598317918,0.05428498679605881
-0.6976448070134955,0.06160406264351535,-0.5217522068665815,0.5993656236804229,0.21055648885466963,0.1902268335869074,0.12012205958259423,0.1302202727635368,-0.025861498984059626
-0.5183505330170369,-0.0453790582519269,-0.02956703146321019,-0.18235821841502828,-0.18020351763246895,-0.26892592520714775,-0.23532769814699084,0.001840908569231456,0.012856903310921788
-0.10315326503394519,-0.0324979131986712,0.7573287217061667,0.2482827742914167,-0.06762951368619188,0.14290965294599228,-0.10294772844590765,0.06310085192988596,-0.34404308458830085
-0.37120215969414516,0.07685778665670802,0.6622510410394536,-0.05037872079660897,-0.0141147292747108,-0.3115712590957959,-0.10581750580904349,0.03335098394819902,-0.006756283475028714
0.5281061473337871,0.3228080760306159,0.27324426593979095,0.3469736867465873,-0.16464496480409066,-0.3480477329716323,0.06281784484567594,0.13807459283997778,-0.04580270148568053
-0.25283437151671195,-0.012796378394175575,0.1494406416610208,0.05834414793690847,-0.19979679267317943,0.02616415420540401,-0.2283818152584671,0.09137046908683386,-0.01720351520689742
-0.5829990304448756,-0.014740095846737156,0.020706392858990074,-0.4405455911929216,-0.05703288691226009,-0.10245948726281363,-0.09402169679313908,0.038676178942220876,-0.010591834754381104
-0.7543495304068044,0.3047832991525737,-0.5568664398373694,0.4817666040541537,0.2247225537005977,0.19788534864882368,0.06707848215970735,0.07784116648782936,0.04042396531623775
-0.30502801716468764,-0.08935527691261692,0.6875778116235797,0.02970242947036461,-0.008918694284522992,-0.1258839997733604,-0.08131053366055764,0.027712498655580925,-0.16041428015330103
-0.11729998359561615,-0.10819172584019034,0.832623012496828,0.15580818959314768,0.0317722785406819,0.10002333897811017,-0.06389311504344457,0.029015443066172236,-0.4432999132875205
-0.6186839011752492,-0.1651674858480403,-0.22617004114212072,0.8380074372269002,0.28347732958302446,0.024049653933408,0.07856703359999724,0.07561496999045772,0.15269954840881264
-0.2172679216112684,-0.19727810029990916,0.22620877853881607,0.1673801886241789,-0.1795243166414644,-0.12244562868304543,-0.22605427046136076,0.09104037268701795,-0.06599386115562858
-0.5890893057029016,0.036948531205116965,0.03496130035016189,-0.4273716499632255,-0.05024533730654672,-0.08234990355731973,-0.15134873327291032,0.0013420083256113354,0.006723699216219247
-0.1895757880857899,0.0215678181020647,0.496597113935914,-0.0713625101781533,0.07599620535550566,-0.006411345030187497,-0.150086656658426,0.09661866704474949,-0.0013855109214984482
-0.7216530665794846,0.42021139693553045,-0.15028225219541128,0.717694920596621,0.17232288956865013,0.11788813125593217,0.10399826323644885,0.05831150659868818,-0.0372898910645894
0.48518152394606884,0.5530559971475708,0.9746059723201683,0.6797681400027425,-0.3278398436532911,-0.2378185052309313,0.15850597160724852,0.06431243267892181,0.014006223991476703
0.34008908896838475,-0.1288465518553772,-0.7385416388480586,-0.10768266973325194,-0.06282530599136407,-0.10532790844941485,-0.15597872735666207,-0.025048401908089032,-0.0032568128393583046
0.7305169196328786,-0.08455330535317403,0.1360924172497047,0.14145490786050854,0.2848358572904442,0.05290363612410376,-0.10845086444949768,-0.056691296024661136,-0.09547283641933384
-0.16478552511533087,-0.03506430850696995,0.38503142165989584,0.012230252634222075,-0.050306415565472495,0.3827952215472017,-0.09740978599108978,0.16952403627602353,0.10641463092380658
0.2698294888481128,0.4540609439914402,-0.5132297504838607,-0.18146644972281492,-0.2578660716146583,0.05840523485015951,0.08911364447695462,0.19336032239969025,-0.029716997641020693
0.24037725241814328,0.3827108634356578,0.050251273945428325,0.10588514844555194,-0.31176712123177996,-0.014981824641076667,0.11861131900611285,0.04512910960179406,-0.03148935180431552
0.6494096145920987,0.2742055852447111,0.6486793098337326,0.6077383612167944,-0.1673850913361326,-0.04826326264128931,0.05257809627723231,0.00901827807230086,-0.23687090929970422
-0.7368437091365484,0.21505397428764642,-0.43064502424714785,0.592325264325549,0.29181756103239165,-0.1579205956461253,-0.05963478819060202,-0.03503199846802644,-0.00444590267139989
-0.5087329745489507,-0.014690917528976302,0.37473702181041957,-0.22929484003994763,-0.08782888124884186,-0.05295143659117156,-0.03496214364651833,0.0510268472419686,-0.03607488388560349
-0.3763260657549899,-0.7407929968049108,0.37863074327707164,0.05791756277308674,-0.04255155726642204,0.019319413290182667,-0.007692496708459934,0.12832350463076247,0.10201593421179703
-0.3790114922180028,0.17003980525883544,0.06847898526988812,-0.13480986705604767,-0.1979204341083283,0.0998533015680525,-0.1900421419999045,0.09532540370699814,0.026194335062281523
-0.30510016620788694,-0.06715860615396169,0.21261704118945146,0.03294690691855625,-0.17508829174940327,0.1048506299569502,-0.17517590446614706,0.09588773096674617,0.04697513184464485
-0.26391103641987307,-0.21917922089398031,0.33366584834861673,0.1594350634256431,-0.12715279766636547,-0.2098616815262119,-0.21479635934845182,0.057087137805879165,-0.01890959998943634
-0.4046156302203514,0.27594099172272074,0.06315770980074968,-0.17410520069162552,-0.18241503007790286,-0.0761684501043818,-0.23021489503716824,0.06770128582392268,0.02975462641376519
-0.35549400420372657,-0.23577654596302558,0.003248783717931225,-0.04075154920091392,-0.15091407143031066,0.04785003976238822,-0.2123501934428645,0.07698415833195583,0.12048254065122271
-0.42751180368540265,0.07213127131694726,-0.11747387375570016,-0.21471594620338316,-0.14482533250031226,-0.11544764683872266,-0.27737543083978394,0.028568511143753497,0.04580814823322235
-0.40794911035952963,-0.12379699435466719,0.40086713181795935,0.10637015161974152,-0.18931240533090887,-0.2903919680446081,-0.19009533599277373,-0.003994540235374121,-0.023513636799068583
-0.44866465098125635,-0.023433332593805877,0.3483435839327688,0.03739273221029474,-0.2011465917274757,-0.33178545023202055,-0.19463177708739715,0.0037956288846985875,0.016650791649460716
-0.7023287069526867,-0.23756772405812915,-0.2776481212328109,0.7981768329839193,0.20939320197017725,0.183214450803927,0.13702446575899455,0.041709505339955766,0.010001221005016795
-0.25933136249223254,-0.25967526196235424,0.2674801738759812,0.1333161250473001,-0.1692121405633759,0.1308648336100257,-0.1491526973993417,0.11007861074209195,-0.008352766337623618
0.3007840610667017,0.3567871489314655,-0.4239763819064064,-0.09474279505097241,-0.23542147679361428,0.10796525226347785,0.05697736032402634,0.12920655220338106,0.003700136254888481
-0.5767846228220889,0.13856392481335542,0.23647031316732933,-0.3665444672465064,-0.11779597244794004,-0.05045521346015969,-0.026691571581428562,0.0748389671457971,-0.05481186222604675
0.117576755693821,0.013938646871385787,-0.09057480315711769,-0.4752037615912083,0.15436610953978172,-0.1341963266305065,0.23036506377504884,0.028293637838581836,-0.03921098745393848
0.48898754785587223,-0.08639930030073094,-0.4544492775541069,0.06161339078641207,0.014178318490647131,-0.17820190004691974,-0.20160419130393173,-0.062030827194001964,1.3551191738415599e-05
-0.6566235171789683,0.04710295573843251,0.014616293462640607,-0.4087200496657763,-0.21206997791198573,0.023531888084783976,-0.04039669217521615,0.06960514986319746,-0.07107779485314412
0.6626912433142434,-0.23418728266689318,-0.2936798185562399,0.20842219035476436,-0.02774176437729678,0.11634841704522997,0.050883675331595636,0.24637762849431427,0.08779104028150281
-0.23510436662904613,-0.576416706878627,0.09568640039453659,-0.12086849238774182,0.0881445751172866,0.2545722595718095,-0.11908114755278829,0.15291737835719865,0.21835228077143845
-0.1626636942374711,-0.4653256283551607,0.33099150559564844,-0.010773424928821917,0.0857203074402196,0.22037299339705346,-0.09255811195184502,0.17144490165095874,0.1361828130920094
-0.3538450635841736,-0.33065873073538915,0.1232235272397855,-0.24908164977331282,0.0677063396304488,0.17775141209119746,-0.1331194769939219,0.020873424200691396,-0.07449297186420428
0.7916434077495959,0.02585744996526027,-0.06793810464530274,0.2903747370892238,0.08997560096902327,0.04179844313192783,-0.13989958095517924,0.006973487121342797,-0.11205122953353865
-0.6886854987921343,-0.29557579507378806,-0.22305370708511174,0.8482178061362116,0.2089739873444585,0.20334961810320937,0.15271916283759734,0.06175559354470976,0.10506271392462968
-0.2814412160327568,-0.17653595518345483,0.24569648340142733,0.08988021044697989,-0.17631070384001438,0.14302164794388947,-0.1534608771891462,0.11268303357916447,0.04748335385514529
-0.6398628527037954,0.2608151612744987,0.30611594364646705,-0.5089605226778044,-0.023941005851711022,0.04720646127941792,-0.03996876686966291,-0.0097897070617892,0.006953310467184072
0.5455904271648538,0.33405552277668016,-0.2195049011680366,-0.2373879438210955,0.16586277873781427,-0.2117790171960192,0.0643023698929709,0.23115011842349217,0.03316463418130977
-0.7516059296174533,-0.1228425604099669,-0.3196209386802515,0.7296727694359703,0.20833255210837492,0.015299583670884666,0.11299162283025206,0.03615513875109966,0.04511859450749961
-0.3720092930896758,0.07414700461293547,-0.24110693375687295,-0.21618650905890785,-0.19568632586211,-0.09161566486586999,-0.25282588059883876,0.13138406340541953,-0.007741477668754975
-0.31615829896710335,-0.051652803663830675,0.18083249606104343,0.006232793054424959,-0.19864165157256541,0.2520059231854892,-0.14461253354764145,0.12703876226365468,0.10907002240449465
-0.16669040667881355,-0.01562846888314811,0.38017816194340254,0.003635919040225228,-0.04564914073851639,0.35307013291466555,-0.10788694959415328,0.15857300048702233,0.08250286050651766
-0.30909300288480185,-0.45520634505948737,0.08593470201392635,0.08340521266021726,-0.14140525478607882,0.018277608527427866,-0.1865342473058059,0.09554559067048274,0.10687405976231801
-0.44232371566683837,-0.11367332369024895,0.4077317084536896,-0.014550327909459433,-0.13961173139446995,-0.04451672322453786,-0.11956217850367885,0.0026003379925983866,-0.04175421098639167
-0.5988732739831358,0.07863715926997349,-0.03601653429637534,-0.4695788213305502,-0.08205753833089982,-0.12584457330934487,-0.11324481761088427,0.06337371690903552,-0.014432322544363666
-0.3901680763634838,-0.4147461169607973,0.08126244448484381,0.016886396940152423,-0.18917180556558283,0.1954566901313923,-0.14933587224722358,0.038340758067205036,-0.05082952743271097
0.22930832600721682,-0.15289760953807743,-0.5760917209274652,-0.009164803941051076,-0.17481360788407416,0.15613724704356913,-0.14692294232274394,-0.184187005347911,-0.0963916074060455
0.23049066319362385,0.20514984133361017,-0.45054956175686245,-0.06020516534522446,-0.16808668843128632,-0.042971728224362286,-0.1477843418707313,-0.12238830863995362,0.062256396454970865
0.38458198922732795,-0.20617134731200573,-0.1778078434177949,0.24201842018252973,-0.07737660445352663,-0.019634299246378203,-0.21070701691036112,-0.21615841703368827,-0.1048673026825769
0.2117081287764066,-0.10359449613797458,0.31835775803862076,0.15144524525068614,-0.04464726171073662,-0.17162509956057437,0.04483385528163257,-0.17529098853446876,0.031129618281707436
