0_Molecule,0_x,0_y,1_Molecule,1_x,1_y,2_Molecule,2_x,2_y,3_Molecule,3_x,3_y,4_Molecule,4_x,4_y,5_Molecule,5_x,5_y,6_Molecule,6_x,6_y,7_Molecule,7_x,7_y,8_Molecule,8_x,8_y,9_Molecule,9_x,9_y,10_Molecule,10_x,10_y,11_Molecule,11_x,11_y,12_Molecule,12_x,12_y,13_Molecule,13_x,13_y,14_Molecule,14_x,14_y,15_Molecule,15_x,15_y,16_Molecule,16_x,16_y
,,,211,-0.0895497457853855,0.0506525370198779,465.0,-0.2959599895433453,-0.0470268664694793,780.0,-0.1415074050582391,0.2435707235606438,,,,,,,576.0,-0.1465109704161731,0.4468167655023302,,,,,,,,,,,,,433.0,-0.2575324355442712,-0.5094795596681114,,,,,,,,,,334.0,-0.1670465300968103,0.1773827946832598,365.0,0.0068731604666303,-0.0736953667506173
,,,216,-0.0616490030811832,0.4457225441820014,466.0,-0.275225208082917,0.0242496671214647,787.0,-0.2063354442726853,0.1158382861213803,,,,,,,578.0,-0.2381609667945746,0.7184630880335577,,,,,,,,,,,,,436.0,0.2658001604831996,-0.2264895496951934,,,,,,,,,,336.0,0.0601422307568539,-0.0352708141766805,372.0,-0.0292170569234909,-0.0583405807580762
,,,217,-0.0756520673325859,0.1664567746490341,469.0,-0.1676147901512849,-0.2045913768336235,789.0,0.1780265719105152,0.4535661169351941,,,,,,,584.0,-0.1731254578194814,0.5270437354725811,,,,,,,,,,,,,467.0,-0.0835916727511846,-0.3138655050913357,,,,,,,,,,340.0,0.0028422686528946,0.0884586717495147,396.0,-0.0866841071124093,-0.2208331963475759
,,,222,-0.0752450271975099,0.1859593788024106,477.0,-0.1022253304447572,-0.2642135908937584,791.0,0.0688182848210605,0.0106187487154956,,,,,,,604.0,-0.063763526558821,0.5046945132356352,,,,,,,,,,,,,471.0,-0.0616540709602395,-0.4328545160118587,,,,,,,,,,344.0,-0.0060732823299209,0.1272795151822526,418.0,0.1311515801166212,-0.1172967719513045
,,,228,-0.1936113947362569,0.1920976192016232,486.0,-0.1434074214380364,-0.1319469072060215,819.0,0.1833023792305662,0.2927313404731364,,,,,,,641.0,-0.2288687733405704,0.3155298998328791,,,,,,,,,,,,,500.0,-0.0516533080825659,-0.352333387725326,,,,,,,,,,346.0,-0.15573985970155,-0.035038358671198,432.0,0.1138149616835635,-0.0770582239061012
,,,229,-0.1967530083451565,0.2369702749836986,490.0,-0.075214459960787,-0.3216976802295951,830.0,-0.0197206955602657,0.0158931951734598,,,,,,,648.0,-0.199704841161614,0.4753098999100218,,,,,,,,,,,,,519.0,-0.1569250703076676,-0.3490331249053344,,,,,,,,,,358.0,-0.1797797172615222,0.036756574023613,450.0,-0.0871955651780768,-0.2332399336921517
,,,231,-0.0749240237196423,0.0959125056041435,507.0,-0.0130075608747802,-0.2280338864593047,831.0,0.1640769008402012,-0.2413266577658207,,,,,,,655.0,-0.0970865555330902,0.6265061391290728,,,,,,,,,,,,,520.0,0.076270019242917,-0.3506709898478637,,,,,,,,,,369.0,-0.0036288646294753,0.1258884178100647,459.0,0.1461690795818807,0.0665212279057803
,,,237,0.0889714540772565,0.0287590796439836,515.0,-0.0969549032631251,-0.1549445900274051,832.0,0.0915811337213215,0.2052663421399179,,,,,,,656.0,-0.1645242077540065,0.4791132267147439,,,,,,,,,,,,,528.0,0.0059190367949613,-0.5027424973289969,,,,,,,,,,401.0,-0.091086234574935,0.1104030624337169,496.0,-0.1302602651512942,-0.1684886569308375
,,,241,-0.0060947052156182,-0.0422129230521198,517.0,-0.0619614708339402,-0.2954403521505489,840.0,0.2894299289537131,0.3099761004958039,,,,,,,672.0,-0.2525558683159833,0.7889503461158576,,,,,,,,,,,,,537.0,0.1387763343460794,-0.4370605525774744,,,,,,,,,,419.0,-0.2644975417132975,0.2477574484027561,536.0,-0.1206972701305817,-0.0038442928050633
,,,254,-0.1165505597222207,0.1206287593808398,545.0,0.1213779899328902,0.0375004442484696,844.0,0.2291403288260101,0.1944880684627431,,,,,,,677.0,-0.0776873021641561,0.3309829664090045,,,,,,,,,,,,,549.0,-0.0388968478414859,-0.2106212994019637,,,,,,,,,,424.0,-0.2479838747727021,0.2075299697061854,544.0,-0.1493692995989582,-0.0130121839473571
,,,257,-0.0072479694563353,0.1780547723290914,551.0,-0.0186833127184572,-0.2078773510089216,,,,,,,,,,683.0,-0.0693477474279151,0.5993221697545141,,,,,,,,,,,,,559.0,-0.1071600364813705,-0.2844356316405823,,,,,,,,,,428.0,-0.3305015093689062,0.1498857451769926,558.0,-0.1036790635906839,-0.0986764208723871
,,,265,-0.155045480263359,0.2419163783846852,581.0,-0.0437201324321825,-0.2561269710957033,,,,,,,,,,684.0,-0.0892416848455828,0.3597405321972936,,,,,,,,,,,,,587.0,-0.112372290962302,-0.162173373549339,,,,,,,,,,429.0,-0.2861443656201819,0.2983119762425098,569.0,0.1222986841457762,-0.296359179776415
,,,269,0.0708402925310659,0.2823246802092261,586.0,-0.233719896219609,-0.2208370751591974,,,,,,,,,,685.0,-0.3196812554604355,0.5824574217326299,,,,,,,,,,,,,605.0,0.0006375893509501,-0.1853576822286217,,,,,,,,,,444.0,0.0099586121538696,0.1739575201172189,570.0,0.3417562023478232,-0.2923091817979744
,,,273,-0.0425517117708873,0.1700208430654432,590.0,-0.108325822322015,-0.2032215530474067,,,,,,,,,,695.0,-0.1691493367699931,0.4503697688564302,,,,,,,,,,,,,610.0,-0.1329381494442999,-0.2754231888858591,,,,,,,,,,460.0,-0.0742194969057159,0.1748179540307455,592.0,-0.130476906011799,-0.0658798665191386
,,,275,-0.0903614488430421,0.1138089787058546,599.0,-0.1084747244310585,-0.2982147563627551,,,,,,,,,,713.0,-0.1674755405282009,0.5203395256098952,,,,,,,,,,,,,626.0,-0.109348111740529,-0.301188114225665,,,,,,,,,,461.0,-0.2453329682191425,0.1404928161682046,597.0,0.0719869899027452,-0.1137227225324303
,,,282,0.081753641602119,0.1849440309632283,606.0,-0.2330375336917559,-0.0139494226699715,,,,,,,,,,731.0,-0.1691255961933144,0.4121311551176661,,,,,,,,,,,,,650.0,-0.1777911293502408,-0.2792507031646755,,,,,,,,,,464.0,-0.0142144751275228,0.027309230470656,612.0,-0.0128379406185004,-0.0852601780988036
,,,286,-0.0594686406746685,0.2267605515040793,607.0,0.0608520635987063,-0.1831685576435973,,,,,,,,,,739.0,-0.1251650441696067,0.4454066925893224,,,,,,,,,,,,,658.0,0.0216344628023093,-0.3516066928467558,,,,,,,,,,478.0,0.0650694542951392,-0.0243545329751855,623.0,-0.1078841880276297,0.0604497316178433
,,,300,-0.3024028526794266,0.2367867954034562,608.0,-0.2274339961736861,-0.1063654921538517,,,,,,,,,,740.0,-0.0920715227999087,0.3980118148657594,,,,,,,,,,,,,674.0,-0.095860993519633,-0.323390717059942,,,,,,,,,,493.0,-0.1435053853783816,-0.105449359998875,639.0,0.0537874109980015,-0.1088150978059276
,,,308,-0.1461770558801133,0.1271063764638297,609.0,-0.3843328273427757,-0.2275049083614475,,,,,,,,,,754.0,-0.0439628853581792,0.4853598797381947,,,,,,,,,,,,,681.0,-0.133325711392957,-0.1720790100023991,,,,,,,,,,512.0,-0.26372175887712,0.0574593462290124,686.0,-0.170820567657659,-0.0204300879339288
,,,313,-0.1231653282647733,0.118007153151832,614.0,-0.0373297152591949,-0.2146132362293424,,,,,,,,,,764.0,-0.2114599398540177,0.720809968671962,,,,,,,,,,,,,692.0,-0.1099190370008272,-0.2642542764454035,,,,,,,,,,516.0,0.0547593364953899,0.0324927085145779,694.0,-0.0667275703120146,-0.1205523210834567
,,,314,-0.1088805119541888,-0.0444316510642886,619.0,-0.0560348366967724,-0.225392744767527,,,,,,,,,,767.0,-0.0753655686364552,0.4279198612174958,,,,,,,,,,,,,696.0,-0.0456251070233186,-0.1580497567982003,,,,,,,,,,521.0,-0.1660633924966305,0.1524491429460342,706.0,-0.0404076503347385,0.0406856956651088
,,,317,0.0522346006193023,-0.0881220653953824,620.0,-0.1068535961822054,-0.1251185837024377,,,,,,,,,,775.0,-0.1745597084253077,0.3214612702718296,,,,,,,,,,,,,697.0,-0.0714658884362655,-0.3695541943862917,,,,,,,,,,525.0,-0.1924716412483924,-0.0043275244788843,711.0,-0.1794348060986538,-0.1732522425627638
,,,327,0.0825048821041598,0.2909166697876762,632.0,0.063309914206862,-0.1019730538788319,,,,,,,,,,810.0,-0.0852460601468128,0.5027300565847799,,,,,,,,,,,,,723.0,-0.0657926972825514,-0.2140099243485222,,,,,,,,,,526.0,-0.0895452797529864,-0.0394282779061918,715.0,-0.0301576200531941,0.0615355557595337
,,,328,-0.1508160285728349,0.071873468919127,640.0,-0.0360745405184245,-0.1334508417257585,,,,,,,,,,811.0,-0.0892413503503297,0.3749013175059103,,,,,,,,,,,,,750.0,0.0462788744659065,-0.2586351129323675,,,,,,,,,,527.0,-0.0823376535209586,-0.088991913527522,719.0,-0.0447999645965518,0.0606343708813052
,,,337,-0.1660771340125721,0.0923444477493596,642.0,0.0143873479831776,-0.1858150501231136,,,,,,,,,,812.0,-0.1010834662239457,0.4094933556746813,,,,,,,,,,,,,761.0,-0.021049191407288,-0.1561628108282407,,,,,,,,,,538.0,0.050503618559525,0.3128337171091788,722.0,-0.0109482737650759,-0.090725743337663
,,,342,0.0804884697266791,0.0752905948781377,646.0,0.0166605436380085,-0.3511834399973776,,,,,,,,,,814.0,-0.2627592322099829,0.4084059079734074,,,,,,,,,,,,,763.0,-0.0512195021322006,-0.3381933152702087,,,,,,,,,,539.0,0.0720314393370432,0.0425016799296575,724.0,0.0716498110469725,-0.0099533925503709
,,,343,0.0082037985709618,0.1854599642406656,671.0,-0.2130843210378949,-0.2013197174139304,,,,,,,,,,841.0,-0.3299370944059365,0.5697444434752496,,,,,,,,,,,,,790.0,0.0256863899185938,-0.2154955627821942,,,,,,,,,,540.0,0.2483054753698977,0.1627262631335474,738.0,-0.0858810365702644,-0.0306428084559172
,,,349,-0.0247540653793108,0.2265546569981224,690.0,-0.1624594308772022,-0.0281566164886116,,,,,,,,,,,,,,,,,,,,,,,,,813.0,-0.0247279608016306,-0.1982663538250813,,,,,,,,,,546.0,-0.0799623793468821,0.2001465906456588,746.0,-0.0903874931343605,-0.1001012703621478
,,,354,-0.0575325940481806,0.2643098436818399,701.0,-0.1113399690585751,-0.2549063289161411,,,,,,,,,,,,,,,,,,,,,,,,,820.0,-0.1284739983443016,-0.2993288439415293,,,,,,,,,,550.0,-0.0025402615922735,0.2727220453307983,760.0,-0.0287669869953387,-0.1743122488251887
,,,368,0.0623643121895964,0.0965691601656424,717.0,-0.0742846660723233,-0.263924434303975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.0,-0.0291389266218965,0.0439586661344584,766.0,0.0507777696238248,0.002131011383365
,,,374,-0.0664792100720528,0.1310616013553689,730.0,-0.0612140384921014,0.0378282470002018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.0,-0.1823073848669308,0.0682350691349558,772.0,0.0710219983908925,-0.1740171570658182
,,,381,0.0879488235453516,0.0982483477966738,734.0,0.0213197245670411,-0.1954929216575492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.0,-0.2580145671707105,0.1713764144045904,776.0,0.0819160630751837,0.0700018021066679
,,,382,-0.0142002675777482,0.2256721446122986,752.0,0.0568205993216961,-0.2411044546610007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.0,-0.2689045994699804,0.0182301902802442,779.0,0.0674282122392452,0.0123871555330757
,,,392,-0.146692408036759,0.2142992659753449,758.0,-0.1279965758219141,-0.0499444687288196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.0,0.0605636397762759,0.100027284694942,803.0,-0.0960018456410013,0.0517546297751488
,,,398,0.0146095591879177,0.2227444944967785,762.0,-0.0293819555006177,-0.0051648561733303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.0,-0.0291456658576477,-0.0551130582940844,817.0,-0.0124787083758071,-0.1271762802451394
,,,409,-0.3486790739805231,0.0041990939803837,771.0,-0.0424030003006686,-0.374784560610137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.0,-0.2702767959087509,0.1320653582652062,824.0,-0.1088353776986498,-0.0748604425356801
,,,416,-0.2593108963946641,0.0254436955419951,773.0,-0.3986891617212427,-0.1414564537827425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.0,-0.0282092584099584,0.0162045317579125,829.0,0.0991417698894162,-0.0630709419951892
,,,421,-0.1048910265267685,0.1882641981737191,792.0,-0.2205396557799159,-0.0831667190650044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.0,-0.0616198316376664,0.2297804953962864,,,
,,,422,-0.2753386497192475,0.1298229630223952,795.0,-0.3246247011636137,-0.0841325931268371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.0,0.04676116665932,0.0681341725690959,,,
,,,451,-0.113963094624622,0.2014484254750847,796.0,-0.1901542395301815,0.0103033331011578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637.0,-0.1907805540916082,-0.0101813800363935,,,
,,,479,0.0623908982493568,0.1072138864377713,798.0,-0.1109548207186067,0.0127218193815842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.0,-0.2545908681867486,0.0412768995183458,,,
,,,481,-0.07703923408442,0.1640656223763387,802.0,-0.0154963698843587,-0.3452435509898603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.0,0.0032265713988342,0.2192994609975655,,,
,,,505,-0.1095082835946493,-0.0006669245896764,826.0,-0.1731670552883633,-0.2765328635115165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653.0,-0.0663806255242633,0.2791067687476038,,,
,,,511,-0.0818968198371054,0.3715046775391081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.0,-0.1886197788584248,0.1342390808108273,,,
,,,514,-0.0021175842941741,0.0481951393650191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.0,-0.0745556592025703,0.2227031410952627,,,
,,,518,-0.0879051596328129,-0.014041003723184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.0,-0.2060080807686476,-0.0102101801861872,,,
,,,532,0.0890987209188669,0.3071729814453908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.0,-0.2532027855865505,-0.0265664462789549,,,
,,,533,-0.1833591015017981,0.2927068605797157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.0,-0.1958903081810231,0.0083658985077925,,,
,,,535,-0.1670974011710508,0.1960128861413957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.0,-0.0035308426114567,0.2180039244920874,,,
,,,547,-0.1780268759154608,0.1065249748318631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.0,0.0617978424605404,0.2580034386211169,,,
,,,548,-0.0048858341499493,0.2568191983394525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.0,-0.120785559758929,0.1625722676193062,,,
,,,554,-0.069919029052894,0.0411384821909485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.0,0.0643581409807986,0.122980405849198,,,
,,,561,-0.1639499464972589,0.0364228079261521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.0,-0.1671413900001498,0.152396617320275,,,
,,,567,-0.1133845093281312,0.1058043460151908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.0,-0.0218415796238036,0.2905827584213559,,,
,,,588,-0.1301527492886957,0.2413233607026671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.0,-0.0288814802651155,0.1366270329834577,,,
,,,591,-0.0571718830017584,0.2739326811663462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726.0,-0.0669219181410349,0.240978832506124,,,
,,,593,0.084902533895135,0.1178203814973282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727.0,-0.1985413591495818,0.2111874700410502,,,
,,,598,-0.0905673261304581,-0.0949126672747888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.0,-0.0928442416040555,0.0992113391020653,,,
,,,602,-0.255842509302323,0.1830595197925568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.0,-0.0952861778880918,0.2784135473492691,,,
,,,613,0.0509705232856452,0.0069421419939177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.0,-0.088124912628184,0.0850253066886098,,,
,,,615,0.0830093848646094,0.2649103308808594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.0,-0.1348861481708391,0.0241417898013175,,,
,,,616,-0.0088037556159436,0.1280744200375978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.0,-0.1412338400868124,0.3872824195431231,,,
,,,622,0.0526454780608649,0.0909647685768693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.0,-0.024150008792657,0.0236491869706728,,,
,,,624,-0.0082296999880688,0.1450911697337186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.0,-0.2007080948784467,0.0784136554632423,,,
,,,625,0.002139577418853,0.1414465839674723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.0,-0.1922370114416457,-0.0095387779716222,,,
,,,627,-0.1296756427919916,0.1606390158435956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.0,-0.1462308740001768,0.1423824631797923,,,
,,,631,-0.1459465527423311,-0.0092883084263003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.0,-0.106342469780379,0.1885696890418998,,,
,,,633,-0.1106705302443965,0.1833010610839605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.0,-0.1285397775511649,0.0276886613893514,,,
,,,643,-0.1144296954100282,0.2351659958829891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.0,-0.1666978118407941,0.1312116457939366,,,
,,,644,-0.0068638086629087,0.1153186225499134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804.0,-0.116333369344176,0.2168908590586192,,,
,,,647,-0.1458798661667468,0.1655780044527136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805.0,-0.2692587145677459,-0.0170235881513579,,,
,,,651,-0.1423586688351514,0.1494108706896007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.0,-0.2735453433028271,0.0286340406116992,,,
,,,652,-0.1552045682068292,0.1106242970021567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808.0,-0.1478071932060404,0.1367659312650838,,,
,,,657,-0.1607605041222352,0.0245885119189771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.0,-0.134500637998062,0.1608314565566778,,,
,,,661,-0.2298800114559826,0.1091764823651638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.0,-0.0243314195049576,0.2515669821889326,,,
,,,664,-0.1793020602534174,0.1521000646316043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828.0,-0.1972364945555465,0.0126957366398134,,,
,,,667,-0.2139210460636465,0.2763274320009864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845.0,-0.3481636655417425,0.1018251412333235,,,
,,,669,0.0294302591968759,0.047952356242988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,670,-0.1827595608701547,0.1697924944368928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,678,-0.124305428197027,0.0999384922167391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,691,-0.0264897082112126,0.2016035207362469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,693,-0.077663625512295,0.1659487380323393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,698,0.0046230006688596,0.1818954002809301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,699,0.0003798967268608,0.1232140333281343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,708,-0.0413956401362281,0.2065221627406975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,714,-0.1819602783955354,0.266192847962205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,725,-0.055658310810495,0.1451818362230838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,728,-0.0402318402427573,0.3325445715094465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,729,-0.03937900462922,0.2538618128092864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,737,-0.0693856552108744,0.2861468857859812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,749,-0.1638678443537086,0.1616895016723047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,751,0.0889714540772565,0.0287590796439836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,756,-0.0072479694563353,0.1780547723290914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,769,0.081753641602119,0.1849440309632283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,797,-0.0820069594594658,0.0198216913323244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,816,-0.0074516425404062,0.2254462945972171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
