NumAtoms,NumHeavyAtoms,NumHeteroatoms,NumRotatableBonds,RingCount,NumAromaticRings,NumAromaticCarbocycles,NumHAcceptors,MolWt,HeavyAtomMolWt,TPSA,MolLogP,MolMR,Asphericity,Eccentricity,NPR1,NPR2,PMI1,PMI2,PMI3,RadiusOfGyration,SpherocityIndex,FractionCSP2
0.08571428571428572,0.08571428571428572,0.08695652173913043,0.15000000000000002,0.14285714285714285,0.0,0.0,0.09090909090909091,0.08903076112795547,0.0847136328907725,0.06212559736151309,0.7284770733007213,0.10923320918511334,0.23577203253563994,0.7628001547296397,0.5113166845167083,0.17554721721878708,0.031178155243430716,0.020737177610820456,0.025192340317234545,0.16195628396644868,0.38337554463067547,0.0
0.3142857142857143,0.3142857142857143,0.26086956521739124,0.2,0.14285714285714285,0.25,0.25,0.2727272727272727,0.30257576404606334,0.3046065245282475,0.23914653025509858,0.6449740183109046,0.30177159642421325,0.5173358288113525,0.9366930618118727,0.23491503467542604,0.4594927370033761,0.08514364956484934,0.19712005913240746,0.16389370490747177,0.47978660236698856,0.03035818816888637,1.0
0.2857142857142857,0.2857142857142857,0.34782608695652173,0.30000000000000004,0.14285714285714285,0.25,0.0,0.36363636363636365,0.320066618268779,0.32413614150413006,0.18637679208453928,0.5095932390505739,0.3480032275887288,0.5315649787393045,0.9428714266159042,0.21996467644387488,0.6525765777397035,0.07767258647162245,0.2129070603014141,0.15684377195056165,0.4600533183719968,0.3067833579028736,1.0
0.34285714285714286,0.34285714285714286,0.30434782608695654,0.25,0.14285714285714285,0.25,0.25,0.36363636363636365,0.33814643207925865,0.3406294598451758,0.3012721276166117,0.5805622703999086,0.3528406358190801,0.15780770941584446,0.7165541872687198,0.5624122928471134,0.437142888925375,0.17001679350803942,0.18957870391674192,0.16004106978888466,0.4890173021735563,0.3312193144746272,1.0
0.2857142857142857,0.2857142857142857,0.21739130434782608,0.2,0.14285714285714285,0.25,0.25,0.2727272727272727,0.2705655435509815,0.2703729331545791,0.23914653025509858,0.631735729105202,0.3021054849134076,0.5311543039926757,0.9426831411963199,0.2204314245735358,0.7211582395310594,0.06895346307178916,0.19596628513126158,0.138643778250973,0.4673387428323319,0.15255854097762833,1.0
0.2857142857142857,0.2857142857142857,0.21739130434782608,0.2,0.14285714285714285,0.25,0.25,0.2727272727272727,0.2705655435509815,0.2703729331545791,0.23914653025509858,0.631735729105202,0.3021054849134076,0.06944756483447874,0.5275844477037956,0.7278813161128893,0.5056575008659328,0.1122815882747509,0.09778229778098033,0.07935160715623454,0.3145282277115762,0.3370368153264651,1.0
0.3142857142857143,0.3142857142857143,0.26086956521739124,0.2,0.14285714285714285,0.25,0.25,0.2727272727272727,0.30257576404606334,0.3046065245282475,0.23914653025509858,0.6449740183109046,0.30177159642421325,0.5891269465150124,0.9537968805723724,0.19150713545304912,0.9002477997817004,0.06511989135835884,0.22620202238330336,0.14519133273994891,0.4647462164936008,0.27720659683355653,1.0
0.2571428571428571,0.2571428571428571,0.21739130434782608,0.2,0.14285714285714285,0.25,0.25,0.1818181818181818,0.2527366158488846,0.25413369084173043,0.12425119472302616,0.6661019852675257,0.26371228351902565,0.060837494748319294,0.4834053066787918,0.7593996295572031,0.4833806806299987,0.11211611519461692,0.09187711288594148,0.07579800789110014,0.3190633965148577,0.41681202031316655,1.0
0.2571428571428571,0.2571428571428571,0.21739130434782608,0.2,0.14285714285714285,0.25,0.25,0.1818181818181818,0.2527366158488846,0.25413369084173043,0.12425119472302616,0.6661019852675257,0.26371228351902565,0.35516444315527346,0.8831584641721204,0.34220462199721835,0.6400692404670856,0.07071860401608972,0.13361179235753798,0.0990985024242968,0.3665420095717947,0.20472920309857806,1.0
0.34285714285714286,0.34285714285714286,0.1739130434782609,0.2,0.2857142857142857,0.5,0.5,0.1818181818181818,0.30979986050020636,0.30647335265031933,0.12425119472302616,0.76261491900946,0.40321407419479216,0.6801611296866429,0.9713112837543183,0.1384113537824913,0.7566306105473575,0.06640719007175858,0.2655563299901948,0.18445303388020184,0.5393323416565319,0.10257261654339656,1.0
0.08571428571428572,0.08571428571428572,0.08695652173913043,0.15000000000000002,0.0,0.0,0.0,0.09090909090909091,0.08903076112795547,0.0847136328907725,0.06212559736151309,0.7238422445133905,0.12378120764286651,0.2742074203600488,0.7880558827644515,0.4808417430631342,0.12305241752375662,0.035128021701273604,0.025521000085021655,0.03172454868113817,0.20479996608892181,0.1718926989569561,0.66666667
0.08571428571428572,0.08571428571428572,0.08695652173913043,0.15000000000000002,0.0,0.0,0.0,0.09090909090909091,0.08903076112795547,0.0847136328907725,0.06212559736151309,0.7238422445133905,0.12378120764286651,0.19947680098973228,0.7677660999073119,0.5054820345907942,0.43186171684318087,0.02834651409005867,0.02491568472408184,0.022493066100660493,0.15577008760842637,0.7892940934367648,0.66666667
0.45714285714285713,0.45714285714285713,0.5217391304347826,0.45,0.14285714285714285,0.25,0.25,0.4545454545454545,0.4655325191100481,0.4696352116939843,0.3106279868075654,0.3034432875877952,0.5164499703872709,0.1126053395120312,0.5757533365281129,0.6908698127079909,0.2746126272605949,0.31843721122303753,0.27102769090487994,0.25512042008965435,0.5970161436946686,0.3595032376881259,1.0
0.2857142857142857,0.2857142857142857,0.21739130434782608,0.25,0.14285714285714285,0.25,0.25,0.2727272727272727,0.27415268110062485,0.2703729331545791,0.18637679208453928,0.6536821668538363,0.3161327763225362,0.48136072357723403,0.9272914655268369,0.2563688429862996,0.4754274778346812,0.06756698941488345,0.1462282932339487,0.12061961800715133,0.3891132088573106,0.0678108750839518,0.85714286
0.2571428571428571,0.2571428571428571,0.1739130434782609,0.2,0.14285714285714285,0.25,0.25,0.1818181818181818,0.24568511480263625,0.2415434127636264,0.12425119472302616,0.682216342767954,0.301704023753781,0.09447976640277507,0.5804285015204713,0.6871168231465706,0.40771590938801716,0.11008992818001842,0.09457470214378902,0.08236109178222033,0.33906104153630034,0.29908150663377586,0.85714286
0.3142857142857143,0.3142857142857143,0.21739130434782608,0.2,0.14285714285714285,0.25,0.25,0.2727272727272727,0.29552426299981494,0.29201624645014346,0.23914653025509858,0.6610883758113328,0.33976333665896863,0.5244947204542962,0.9404476467406095,0.2259180021032253,0.7893019970388577,0.07759899504430326,0.22535690378075562,0.1535591059206852,0.4916001837357302,0.1875657468401037,0.875
0.3142857142857143,0.3142857142857143,0.26086956521739124,0.2,0.14285714285714285,0.25,0.25,0.2727272727272727,0.30257576404606334,0.3046065245282475,0.23914653025509858,0.6449740183109046,0.30177159642421325,0.3848967575614433,0.8930617135021208,0.32463600214814514,0.8363476058714296,0.09202928799219025,0.20626930955521175,0.13685437186437252,0.45601538651676055,0.27403524954627306,1.0
0.3142857142857143,0.3142857142857143,0.21739130434782608,0.25,0.14285714285714285,0.25,0.25,0.2727272727272727,0.29552426299981494,0.29201624645014346,0.23914653025509858,0.6249690694177437,0.3369292593637834,0.775734674911968,0.9833789546653806,0.09305113433828277,0.8366087105157509,0.05310820361527639,0.2793897617662385,0.18587711933752357,0.5593395712431002,0.3278195747427942,0.875
0.2857142857142857,0.2857142857142857,0.21739130434782608,0.25,0.14285714285714285,0.25,0.25,0.2727272727272727,0.2705655435509815,0.2703729331545791,0.23914653025509858,0.6350191293754877,0.30687532047332666,0.6582748467989887,0.967701303843898,0.15032854521660413,0.6271013788926632,0.056407232542518976,0.19861457805413668,0.14855109734848507,0.47442351269752203,0.040308147970584136,1.0
0.2571428571428571,0.2571428571428571,0.21739130434782608,0.2,0.14285714285714285,0.25,0.25,0.1818181818181818,0.2820155584973879,0.28378490391961825,0.12425119472302616,0.7150484420503644,0.30387429893354423,0.1685888469211424,0.7417985269962282,0.5352125431052498,0.5802549926409395,0.10842786049653819,0.1346431153961936,0.10372350269719392,0.3772428563194071,0.3597834400066739,1.0
0.39999999999999997,0.39999999999999997,0.34782608695652173,0.25,0.14285714285714285,0.25,0.25,0.4545454545454545,0.38798558027643726,0.39110229353169285,0.4161674631486841,0.5594343034432876,0.3908999487242677,0.30030570282654034,0.7755242423767765,0.4962163160812566,0.0007065416348259745,0.23337034014398486,0.21157323780564224,0.24932834038005675,0.5886073244529628,0.03283704314031108,1.0
0.2857142857142857,0.2857142857142857,0.26086956521739124,0.25,0.14285714285714285,0.25,0.25,0.2727272727272727,0.28830728388207993,0.2901566261586588,0.18637679208453928,0.6016902373565296,0.3147813229138925,0.1460876958185414,0.6969379036086101,0.5825194771202867,0.42540502642644396,0.11583266590854333,0.11996588051130998,0.10268576945722048,0.3613895969639185,0.27094555506041007,1.0
0.34285714285714286,0.34285714285714286,0.26086956521739124,0.25,0.14285714285714285,0.25,0.25,0.36363636363636365,0.32399182929780357,0.32084576684109617,0.3012721276166117,0.6325541998972153,0.3541920892277238,0.34968565233637317,0.8757216914110746,0.35488869383322574,0.8645678632736609,0.08904977042352327,0.18767481433909255,0.1224757072340517,0.39734805537863194,0.36915645121151064,0.875
0.3714285714285714,0.3714285714285714,0.21739130434782608,0.25,0.14285714285714285,0.25,0.25,0.2727272727272727,0.3454417018974819,0.335302873041272,0.23914653025509858,0.6949292879304109,0.41103660451305934,0.4661820296792192,0.9199972168641686,0.2720878093037573,0.9461742323000111,0.10203173546491799,0.2799671432535537,0.17596516351268707,0.524169075199187,0.40301762486113635,0.7
0.2571428571428571,0.2571428571428571,0.21739130434782608,0.2,0.14285714285714285,0.25,0.25,0.1818181818181818,0.2527366158488846,0.25413369084173043,0.12425119472302616,0.6661019852675257,0.26371228351902565,0.1914708669761362,0.6951608925678543,0.5842996876981204,0.1511774650137514,0.08853841556829836,0.07022445781508783,0.07614657715576982,0.27193475145540813,0.17798308714513206,1.0
0.2571428571428571,0.2571428571428571,0.21739130434782608,0.2,0.14285714285714285,0.25,0.25,0.1818181818181818,0.2527366158488846,0.25413369084173043,0.12425119472302616,0.6661019852675257,0.26371228351902565,0.3823237939025596,0.8923290215915496,0.32596415612511154,0.8240904683359818,0.06693591287548468,0.14670316893606414,0.09757447615386387,0.3742518288325959,0.42051159731579535,1.0
0.057142857142857134,0.057142857142857134,0.08695652173913043,0.15000000000000002,0.0,0.0,0.0,0.09090909090909091,0.064072041679122,0.0630703195952082,0.06212559736151309,0.6867160287035803,0.08707732300928928,0.1848260385269259,0.6986159006951709,0.5808323377502422,0.18783279948192488,0.023758613619869935,0.009786926333843884,0.014022372693173002,0.10373326119128046,0.19921469650985807,1.0
0.2,0.2,0.34782608695652173,0.30000000000000004,0.0,0.0,0.0,0.36363636363636365,0.2632364663848201,0.2665834162233851,0.3012721276166117,0.6112739593048708,0.21391122541050397,0.19597133625994784,0.7717608797493876,0.5007343092079827,0.7293523356668814,0.07644159306017718,0.10768599807729971,0.07545978011129925,0.2919811102617377,0.5601503287144005,0.0
0.08571428571428572,0.08571428571428572,0.08695652173913043,0.15000000000000002,0.0,0.0,0.0,0.09090909090909091,0.08903076112795547,0.0847136328907725,0.06212559736151309,0.7238422445133905,0.12378120764286651,0.20334258294056687,0.7419429617574587,0.5350523159498531,0.24426361373645156,0.03146217833845477,0.021486274480377956,0.024021366397901978,0.15981901078677663,0.5695869197646111,0.66666667
0.34285714285714286,0.34285714285714286,0.21739130434782608,0.25,0.14285714285714285,0.25,0.25,0.2727272727272727,0.316895844899005,0.31365955974570775,0.23914653025509858,0.6697660696271199,0.3793012985877312,0.9589486171242525,0.9979261362711986,0.015889696300122422,0.9461177369979021,0.04316168678911679,0.4179578037873425,0.26376146092306996,0.7114077943637738,0.09655813917060553,1.0
0.2857142857142857,0.2857142857142857,0.26086956521739124,0.2,0.14285714285714285,0.25,0.0,0.36363636363636365,0.27232352564376305,0.2739696406175669,0.32590697987480644,0.5741572605972933,0.284576339230705,0.3362462981177853,0.87359317515769,0.3584446031234513,0.5732731586834352,0.08631304140313754,0.15187650106698894,0.11748240311130294,0.4069127233632339,0.21552594084091187,1.0
0.2571428571428571,0.2571428571428571,0.1739130434782609,0.2,0.14285714285714285,0.25,0.25,0.1818181818181818,0.24568511480263625,0.2415434127636264,0.12425119472302616,0.682216342767954,0.301704023753781,0.49043092623504203,0.9287539738949726,0.2531246874399,0.43589688284761907,0.06641090787554663,0.1412075340342686,0.11970305995420079,0.41254725984987384,0.053352928245678506,0.85714286
0.3142857142857143,0.3142857142857143,0.26086956521739124,0.2,0.14285714285714285,0.25,0.25,0.2727272727272727,0.30257576404606334,0.3046065245282475,0.23914653025509858,0.6449740183109046,0.30177159642421325,0.3807728900788014,0.8928898295151477,0.324947979620836,0.5093904389014914,0.08435082210044903,0.15487340226172797,0.1248396674928267,0.38861693802905095,0.13935065309921166,1.0
0.17142857142857143,0.17142857142857143,0.21739130434782608,0.25,0.0,0.0,0.0,0.2727272727272727,0.18507921595422125,0.18379967997232194,0.23914653025509858,0.6192968764870471,0.17510463826759567,0.5336745066402013,0.9432146838185922,0.21911190901663,0.6149814942849745,0.04699925208253598,0.12460997916600418,0.09389333616748287,0.40458848547841086,0.22663850981514413,0.33333333
0.3142857142857143,0.3142857142857143,0.26086956521739124,0.2,0.14285714285714285,0.25,0.25,0.2727272727272727,0.3318547066945666,0.3342577376061353,0.23914653025509858,0.6939204750937434,0.34193361183873183,0.36108165805661796,0.8829833642179685,0.3425080853436624,0.8167834798276956,0.10203893868651118,0.2170637464048462,0.14564070361847278,0.45383136737125507,0.30177163809137614,1.0
0.2571428571428571,0.2571428571428571,0.21739130434782608,0.2,0.14285714285714285,0.25,0.25,0.1818181818181818,0.2527366158488846,0.25413369084173043,0.12425119472302616,0.6661019852675257,0.26371228351902565,0.44299774879496673,0.9161773667191586,0.28003479530741626,0.8027859804236332,0.06018576154252235,0.14762990131995518,0.09940244977269493,0.37230243721396195,0.3318826678613518,1.0
0.3142857142857143,0.3142857142857143,0.26086956521739124,0.2,0.14285714285714285,0.25,0.25,0.2727272727272727,0.30257576404606334,0.3046065245282475,0.23914653025509858,0.6449740183109046,0.30177159642421325,0.15291085777142832,0.7113829120454163,0.567796116680917,0.45313094993522096,0.11350351209736663,0.12269379502539492,0.1029687589411583,0.34908497495079915,0.2798691513582239,1.0
0.2571428571428571,0.2571428571428571,0.1739130434782609,0.2,0.14285714285714285,0.25,0.25,0.1818181818181818,0.24568511480263625,0.2415434127636264,0.12425119472302616,0.682216342767954,0.301704023753781,0.3773145696583132,0.88641726046663,0.3365125495051384,0.383539642644003,0.07421260321046393,0.12002299689224795,0.10585044502516988,0.37443404504531586,0.09362127831305114,0.85714286
0.34285714285714286,0.34285714285714286,0.1739130434782609,0.2,0.14285714285714285,0.25,0.25,0.1818181818181818,0.3205612731491366,0.30647335265031933,0.12425119472302616,0.7763480975312637,0.4127060469590311,0.17979459167887002,0.7289340340055612,0.5492693903973855,0.32483259325217473,0.14572878549530618,0.15169448030356186,0.13896313656182552,0.43342913711027764,0.3332153696202211,0.6
0.2571428571428571,0.2571428571428571,0.21739130434782608,0.2,0.14285714285714285,0.25,0.25,0.1818181818181818,0.2527366158488846,0.25413369084173043,0.12425119472302616,0.6661019852675257,0.26371228351902565,0.329226821502905,0.8683481029463631,0.36707314182581663,0.7751269534838268,0.06500052625719113,0.12449286129964267,0.08499739605456691,0.327108467551935,0.2740986203921552,1.0
0.3142857142857143,0.3142857142857143,0.21739130434782608,0.2,0.14285714285714285,0.25,0.25,0.2727272727272727,0.29552426299981494,0.29201624645014346,0.23914653025509858,0.6610883758113328,0.33976333665896863,0.7853503146072914,0.9836042615424276,0.092098347679056,0.9703630462564703,0.04852530500132228,0.27559359894001856,0.17108144684201607,0.5347830970627185,0.1741665584269299,0.875
0.2571428571428571,0.2571428571428571,0.21739130434782608,0.2,0.14285714285714285,0.25,0.25,0.1818181818181818,0.2820155584973879,0.28378490391961825,0.12425119472302616,0.7150484420503644,0.30387429893354423,0.37753597311303994,0.8898558671613352,0.3304128927387765,0.8362814538141927,0.08104388220641061,0.1781696090257275,0.11800965481576263,0.4178792174724225,0.3330843379388901,1.0
0.3142857142857143,0.3142857142857143,0.21739130434782608,0.25,0.14285714285714285,0.25,0.25,0.2727272727272727,0.29552426299981494,0.29201624645014346,0.23914653025509858,0.6249690694177437,0.3369292593637834,0.6060427565467867,0.9588824408116374,0.17719620674670053,0.7138156896388097,0.07357043826871822,0.24406839413108541,0.17358479889917539,0.5299679451034207,0.20868740047224202,0.875
0.34285714285714286,0.34285714285714286,0.1739130434782609,0.2,0.2857142857142857,0.5,0.5,0.1818181818181818,0.30979986050020636,0.30647335265031933,0.12425119472302616,0.76261491900946,0.40321407419479216,0.6629519787140101,0.9684019306699525,0.14806255712621366,0.8141950753001357,0.07016766268156689,0.2772935042626141,0.18669712988307133,0.5533099957656857,0.13295723764799802,1.0
0.3142857142857143,0.3142857142857143,0.26086956521739124,0.2,0.14285714285714285,0.25,0.25,0.2727272727272727,0.3318547066945666,0.3342577376061353,0.23914653025509858,0.6939204750937434,0.34193361183873183,0.4904994577119144,0.9292967724023704,0.2519123007211266,0.4531648033216784,0.09817974389120152,0.21536761018886266,0.17968774342247407,0.49252703745747406,0.05249795532497265,1.0
0.2571428571428571,0.2571428571428571,0.21739130434782608,0.2,0.14285714285714285,0.25,0.25,0.1818181818181818,0.2527366158488846,0.25413369084173043,0.12425119472302616,0.6661019852675257,0.26371228351902565,0.4530303868465629,0.9199033862923673,0.27228528731515633,0.5314705766554317,0.06799775134088439,0.14544474982008856,0.11560392355155312,0.4035970686809054,0.1365284779627416,1.0
0.3142857142857143,0.3142857142857143,0.26086956521739124,0.2,0.14285714285714285,0.25,0.25,0.2727272727272727,0.3318547066945666,0.3342577376061353,0.23914653025509858,0.6939204750937434,0.34193361183873183,0.23447006300371662,0.8076652048014918,0.45568302203802646,0.5578931885803986,0.11850114816215869,0.16973970301193528,0.13254176546548757,0.4097954660644363,0.2763442759307209,1.0
0.3142857142857143,0.3142857142857143,0.26086956521739124,0.2,0.14285714285714285,0.25,0.25,0.2727272727272727,0.30257576404606334,0.3046065245282475,0.23914653025509858,0.6449740183109046,0.30177159642421325,0.6264448162749764,0.961393203140388,0.16983398584892553,0.8868170270884461,0.062447926360601494,0.23428635159566338,0.15151423200555617,0.4779786063474678,0.255356557972851,1.0
0.2857142857142857,0.2857142857142857,0.26086956521739124,0.2,0.14285714285714285,0.25,0.0,0.36363636363636365,0.27232352564376305,0.2739696406175669,0.32590697987480644,0.5741572605972933,0.284576339230705,0.5823453250222251,0.9536371415908624,0.19194459996017374,0.576810793773447,0.06510799469237998,0.18787242018557013,0.1449246109149573,0.4642583068436562,0.05066410578489473,1.0
0.34285714285714286,0.34285714285714286,0.26086956521739124,0.25,0.14285714285714285,0.25,0.25,0.36363636363636365,0.32399182929780357,0.32084576684109617,0.3012721276166117,0.6325541998972153,0.3541920892277238,0.4596840195083871,0.9207685003808839,0.2704603433937285,0.4761708728003018,0.10042684164632437,0.21162397020786286,0.17394755978239998,0.4920875295877264,0.07945286177064018,0.875
0.2571428571428571,0.2571428571428571,0.21739130434782608,0.2,0.14285714285714285,0.25,0.25,0.1818181818181818,0.2820155584973879,0.28378490391961825,0.12425119472302616,0.7150484420503644,0.30387429893354423,0.4077149245824721,0.9024104165857945,0.3072577009867946,0.8374082504250178,0.07383394688339222,0.1721155087701297,0.11387718861113454,0.4003709046069389,0.2871547966395345,1.0
0.2571428571428571,0.2571428571428571,0.26086956521739124,0.2,0.14285714285714285,0.25,0.0,0.36363636363636365,0.28129314885197365,0.2848696824229843,0.23914653025509858,0.63758874697832,0.2852282167572272,0.5822235312722547,0.9533306031663729,0.19278209167770008,0.5531181092975632,0.06748923749185898,0.19138906367565617,0.149835517835435,0.46614802072312167,0.0502060448988988,1.0
0.3142857142857143,0.3142857142857143,0.26086956521739124,0.2,0.14285714285714285,0.25,0.25,0.2727272727272727,0.3318547066945666,0.3342577376061353,0.23914653025509858,0.6939204750937434,0.34193361183873183,0.2351447870115731,0.8072166341324292,0.45627463573305194,0.5256950487823795,0.11336898187367903,0.15840253133347865,0.12631360782483847,0.3881561755240186,0.2647071512322082,1.0
0.2857142857142857,0.2857142857142857,0.26086956521739124,0.2,0.14285714285714285,0.25,0.25,0.1818181818181818,0.2847468363439666,0.2883672822153988,0.12425119472302616,0.6793402744732283,0.2633783950298313,0.3360737226976868,0.8720312177339173,0.36103377998853936,0.77125481365156,0.06960146899414418,0.13556833167641968,0.09287008772732049,0.32539881322119213,0.28789056285015113,1.0
0.2571428571428571,0.2571428571428571,0.21739130434782608,0.2,0.14285714285714285,0.25,0.25,0.1818181818181818,0.2527366158488846,0.25413369084173043,0.12425119472302616,0.6661019852675257,0.26371228351902565,0.1562929992602919,0.709672131011087,0.569563848159843,0.9257604650868447,0.0945346787065331,0.1339747105764662,0.08402431944373921,0.3626782009655215,0.5010160675289238,1.0
0.2571428571428571,0.2571428571428571,0.21739130434782608,0.2,0.14285714285714285,0.25,0.25,0.1818181818181818,0.2527366158488846,0.25413369084173043,0.12425119472302616,0.6661019852675257,0.26371228351902565,0.5247776762801298,0.9383404693753281,0.230999928692639,0.450631514559781,0.06439329322756783,0.14863982841661588,0.1246606588277253,0.41826472116196955,0.016450052993471118,1.0
0.3142857142857143,0.3142857142857143,0.26086956521739124,0.2,0.14285714285714285,0.25,0.25,0.2727272727272727,0.30257576404606334,0.3046065245282475,0.23914653025509858,0.6449740183109046,0.30177159642421325,0.1366198769250764,0.6876300811430136,0.5917711131407185,0.46989687242445455,0.1188631141860243,0.12540334124646219,0.1040039084326989,0.357540668791851,0.298371491360533,1.0
0.34285714285714286,0.34285714285714286,0.30434782608695654,0.2,0.14285714285714285,0.25,0.25,0.1818181818181818,0.3417157762878821,0.3442441868846315,0.12425119472302616,0.7498239336086948,0.30381070112607866,0.13891988428719756,0.6899577981869358,0.5894742131788308,0.4582958468026088,0.154428086102186,0.16598147127813628,0.13832537494589905,0.43003084497523414,0.36786238135868854,0.85714286
0.2857142857142857,0.2857142857142857,0.26086956521739124,0.2,0.14285714285714285,0.25,0.25,0.1818181818181818,0.2847468363439666,0.2883672822153988,0.12425119472302616,0.6793402744732283,0.2633783950298313,0.49302774481160677,0.9328333904262092,0.24389884238583612,0.6321473290619672,0.061642820770278495,0.15313798961716293,0.11416291671066177,0.37015728181054286,0.1573384693528425,1.0
