PC1,PC2,PC3,PC4,PC5,PC6
0.011756720505296653,0.2456877593414433,-0.13407742397939906,-0.2906453780257442,-0.03425541963678144,-0.03768696807134191
0.5319028627486044,-0.09712574915629628,-0.698179337803053,0.2320163113663531,-0.16894382709694816,-0.13998272874599066
0.6283047146427823,-0.5398566135019723,0.4280157638848538,-0.23487140154183592,0.0067336060928350205,0.07750710643299857
0.6713771646100508,-0.27542872680471764,-0.42292734970935525,0.02710729313711752,-0.019439474535986597,-0.0709419361484458
-0.2454641486798787,0.7741512644382627,0.4359616466816928,-0.01327468568958023,0.03441993964757831,-0.06008478613072596
-0.04756511418385817,0.09285470460513047,-0.08645143283577296,0.07675055958490784,-0.24770956126266366,0.06327064502866787
0.06179784246054037,0.25800343862111685,-0.11678261248467423,0.23354966945504582,0.1521527894638643,-0.05334871545665632
-0.12078555975892899,0.16257226761930618,-0.14231428052786987,0.1255594020685819,-0.026847035420807297,0.0035296818642778323
0.5759893290919879,0.05715940816609161,0.34047233115694625,0.12122297136204738,0.007210513665565144,-0.01682554279475549
-0.17002705823906217,0.1974919607347548,-0.02108652424902855,-0.2014503762514546,-0.05058376361961155,0.003934725708368193
0.014844980280453435,0.31979711762756513,-0.10967655529983882,-0.21031778424267078,-0.018377741863735003,-0.04157085199516679
-0.13332571139295696,-0.17207901000239906,-0.33415655161494207,-0.0013299553085223356,-0.06338008601262818,0.014508782765951054
0.06435814098079863,0.12298040584919802,-0.20990376708984193,0.21431525817640773,0.1420677819520078,-0.04843546402712829
0.03205664321528194,-0.33610245317341475,-0.14442037199706173,0.05684883959938783,0.3056754333269038,-0.018516927972970904
0.01351373855836505,0.21513087870547845,-0.2056439386115211,-0.2020210631098302,-0.025507267801500602,-0.04263641286020126
-0.06934774742791515,0.5993221697545141,0.3223576059573241,-0.12644473767827108,0.02953806816268193,0.03048352310203258
-0.04016155952238697,0.2628054180822454,-0.1101331287692027,-0.2589871393986602,0.004403888824451793,-0.05850660836617264
-0.08924168484558281,0.35974053219729357,0.1766679713770225,0.015010488868128974,0.03547962061807001,-0.011032842019384223
-0.3196812554604355,0.5824574217326299,0.04002957598844661,-0.10165468167568602,0.3289083607028966,0.046141204148126884
-0.18488873132188335,0.2604207822883231,-0.04704925228110068,0.2529645207951918,0.03973014190252788,-0.028447560556524316
-0.0078458482356699,0.2899674985885585,-0.17830053665904483,0.1063835332507387,0.04173685046987308,-0.07241849162463258
-0.17082056765765896,-0.02043008793392877,-0.1982475317275752,-0.037762600678472626,-0.029614534368105946,0.0012883493687500308
-0.12204024067016057,0.47269781947081935,0.14092181883558694,-0.14694526378682343,-0.0606263728281588,0.01426029897010531
-0.05047368737347062,0.3596197542798104,0.06670836185940227,0.23716839837353748,-0.20661268077087863,0.049755809942832165
-0.16714139000014977,0.15239661732027499,0.06698895028127702,0.23942238644151728,0.019051300998883025,0.030404260417541063
-0.03202155554485885,0.3043997011125344,-0.1012751878907425,-0.22898407413653818,0.008939402870613913,-0.05594197886674976
-0.03104036381810647,0.3664007922096653,0.03434918036641118,0.23971653066892,-0.15298805665893273,0.009091267427825327
-0.16245943087720216,-0.02815661648861158,-0.21689088802219325,-0.00923673221811999,-0.026360674181680505,0.005466047042170341
-0.0264897082112126,0.2016035207362469,-0.1774489335049187,-0.20422202023914732,-0.021725389824569605,-0.04946912025398057
-0.015633063924335177,-0.01959589489614282,-0.27295773777313553,-0.5080443460072835,-0.08647293442018844,-0.03553155017422044
-0.01265063436442405,0.3541950100274838,-0.16439169465350523,0.25130707454904794,0.07071800710147699,-0.08364709511328888
-0.1389787402730113,-0.19764285292681083,-0.3405682251141166,-0.03207624646905387,-0.06934943542369464,0.01402215742538877
-0.10991903700082718,-0.2642542764454035,-0.2552720918674908,-0.07993328572591188,0.1073825717461439,-0.07089586345203122
-0.03176110785713009,0.33875544354285814,-0.11381561760187613,0.025217740335948653,0.029191495711882856,-0.06592915683723592
-0.07766362551229497,0.16594873803233928,0.0024795484022676604,-0.14477252767934923,0.10594850310373238,-0.06445732054085183
-0.0045382307116112,0.0448007367530562,-0.30130606154765044,-0.1234244025036633,-0.011361613574014731,-0.05245352425345714
-0.0667275703120146,-0.12055232108345672,-0.3441395994280906,-0.23287496452801537,-0.0018046752943729758,-0.06282966852601042
-0.16914933676999305,0.45036976885643015,0.12164622973909214,0.02648050346246348,-0.02594208795817214,-0.006666777587280016
-0.04562510702331859,-0.15804975679820032,-0.44037642921520437,-0.029558785416787775,0.027696159399720727,-0.05809181927733344
-0.07146588843626553,-0.36955419438629167,-0.3904673741800864,-0.015849458927990657,0.10313503134248395,-0.04264237130429633
-0.1351881708938297,-0.34419687548121525,-0.4030847117934452,-0.2134556924514403,-0.11043732089926538,0.03720440867966413
-0.042608076077557136,0.2806799030263197,-0.06900047457492849,-0.3826210849528281,-0.04735820474649336,-0.05198178863516735
0.004623000668859591,0.18189540028093007,-0.06545898332763196,-0.1267008240107206,0.11471041803696608,-0.037008005624150034
0.0003798967268607843,0.12321403332813434,-0.02337223955417403,-0.23344941864045973,-0.004925083847388996,0.01110572414577471
-0.18115817540563278,0.1564119198140928,0.2877144219623313,-0.11454187742434875,0.015420868747634908,0.023323631187567858
-0.11133996905857514,-0.25490632891614107,-0.4371440841307432,0.2469150641769891,-0.020255128836279723,-0.013005246919235984
-0.14465064948758247,0.26825030328011285,0.18252956625003638,-0.03037786547362206,-0.2872936150612488,-0.06009570819066515
0.6424617177259129,-0.2912607217115183,-0.47499753091680486,0.27141019171285025,0.025928010961090698,-0.11846345584935315
0.650262683213206,-0.033144280502584986,0.6390786560207813,0.17111442076874744,0.1758047127680863,-0.08203982369532166
-0.02184157962380361,0.29058275842135595,0.029832466164554303,0.1935245795038973,0.08534692313105953,-0.027016525783728394
0.656616942935037,-0.28752784368445067,-0.46678939637948824,0.1850867033393735,-0.003120110945465823,-0.09240140942860692
0.7027357099486765,-0.4691268656491001,0.36510885587514724,-0.15822148100456443,0.06387496550836913,-0.03051442060216635
-0.09404994246772737,0.1999544126866794,-0.07489604666674879,-0.1883561253369499,-0.08956292964564935,-0.03431026766065329
0.9974573449090166,-0.5318802030173022,-0.05830315858847477,0.11800729271274198,0.2645762886357494,-0.002260059360238921
1.0030406174981583,-0.412040014403229,0.01576931959711588,0.14864946135252013,0.14214615145854356,0.13158931676142258
0.686800524093781,-0.35485027781618156,-0.3122461246055305,0.36749412165326695,-0.004857951731651239,-0.027449882537895282
-0.5507657545805551,-0.3229035602479104,0.1321216015571426,-0.2935099496591167,-0.31394266543145977,-0.136882893039446
-0.04678607953773018,-0.4010375738987333,-0.38523060313761437,-0.021431531540182784,0.01625082752525295,-0.004067502180423082
-0.02888148026511548,0.13662703298345769,-0.08292760978871476,0.2650907813300543,0.09337677265777049,-0.03283552275215207
1.0494570960510963,-0.37036947236342566,-0.011062716465436585,-0.1839987396640409,0.1793656197863262,0.041162287829929985
-0.1794348060986538,-0.17325224256276378,-0.17731483970547263,-0.5175437860465497,-0.19861260513568882,-0.06957858876301999
-0.11742400551934337,-0.3720817302337371,-0.2677762095209648,-0.23706230311164594,-0.30648980033139567,-0.060501740468439015
0.5320606021372836,-0.06748237722628124,0.7709929297464346,-0.029653273397641636,0.2043193985724882,-0.13254345900451603
0.5701207439682076,-0.024754047221426257,0.7911971092045231,-0.1942013391593062,0.14612550111327713,-0.10900289128019756
-0.030157620053194053,0.06153555575953375,-0.29830496896035374,-0.06512106463178828,0.02872940999705552,-0.05681969342994653
0.02514931409050657,0.20957184058417155,-0.0768276707238849,0.10904760224672336,-0.25138578112877225,0.09045838879989145
-0.12291504739038736,0.017356768689477758,-0.17338371661453328,-0.1637157734924952,-0.08674071550442485,-0.04890941526830336
-0.07428466607232331,-0.263924434303975,-0.26650899041491066,0.08325369593909714,0.019040465974038613,0.012326727901578613
-0.2850586705241911,0.17891029417495105,-0.30097107227439085,-0.056302022648472845,0.30858290292619545,0.06928437483223858
0.39470848261536623,-0.07111728860310694,0.8855690124214913,-0.04308974384362551,0.2691818624765836,-0.20533826631444116
-0.04479996459655179,0.060634370881305216,-0.2648528492459289,-0.1340010301852203,0.02012546429492515,-0.06245530792522496
0.6269235667348663,-0.44431369697895495,0.5045940746631591,-0.2276010481253073,0.12304755505731951,-0.0405032329041281
-0.21827854509715358,-0.7959451170748066,0.6889469824944892,-0.3931639735327104,-0.4774359477108968,0.036962090844828
-0.043664778826491064,-1.462838325626597,0.6764279948928676,-0.6434131332247013,-0.3270825976624654,-0.03625395703748157
0.6948089746829991,-0.4717534095761059,0.41940367863919975,-0.15738354283504513,0.09936162042852437,-0.006532513713439843
0.617505158333239,-0.5183885256166755,0.43507221554188646,-0.442188627498329,0.0647251460640847,-0.035832074256947836
-0.9569858510623053,-0.3145413150719815,0.514268672756179,0.24521429488834473,-0.3565879882749165,-0.24297926905109707
-0.1415933705171511,0.5995351162184951,0.5150646836084645,-0.0004240406239989002,0.17160058058128044,-0.037864917520763396
-0.054609715159289064,-0.09340777176427882,-0.34171283941525943,-0.22735946704296592,-0.03294578657214962,-0.05526350750860644
-0.010948273765075938,-0.09072574333766302,-0.2156829583915412,-0.1990562155541477,-0.2586657366972393,0.0550748815775552
-0.062398448417939144,-0.20076781416192097,-0.44697434113977,0.012622035587413762,0.009023530787626036,-0.06651225656004935
-0.06579269728255138,-0.21400992434852223,-0.42714849380755104,-0.13143198503947293,-0.018152390952557038,-0.060323366480142866
0.6127213574094019,0.570126225214059,-0.2571396100970626,-0.13508578491975942,-0.22852947515534963,-0.0168822997390454
0.07164981104697254,-0.009953392550370865,-0.23774188833700688,-0.2790944037535069,0.038496867134938835,-0.015392338788185151
1.0316691886752036,-0.40621409958139876,-0.009242399956108295,-0.015188844359855016,0.21682353747078056,0.00660984657645781
-0.02500995329197164,0.2633336301134584,-0.08664528609384357,-0.3308867858247533,-0.03802453844534772,-0.041273936551011234
-0.055658310810495035,0.14518183622308375,-0.20428890350665618,-0.18790597641823625,0.00972743935924196,-0.05154969821483192
-0.15019671429068643,0.21233746736016915,-0.05561146249052842,0.02109493742151994,-0.03709887623104169,-0.011145857377410907
-0.06692191814103489,0.240978832506124,-0.005626968331008906,0.12226875096920384,0.15657761175288476,-0.07147435338582939
-0.1985413591495818,0.21118747004105023,-0.0631652342620854,0.27313078485864034,0.01510015692328849,-0.03532091801092461
-0.04023184024275733,0.3325445715094465,-0.033067649709122925,-0.3857915423269143,-0.045817907237531486,-0.05100076921476117
-0.03937900462921997,0.2538618128092864,-0.1443077217659502,-0.09608355834502302,0.004244673052382589,-0.06417830976949314
-0.12858830391430165,0.08433352623721697,0.041912034921879136,-0.12567743422772845,0.0007214374512793042,-0.007961392549434022
-0.06121403849210143,0.037828247000201765,-0.28937658081743856,0.01766524717631725,0.02077854388363344,-0.07823001567600774
-0.08612697114150754,0.025722964397690107,-0.25483202900730334,-0.1218103971755813,0.025481137660504694,-0.07015434272754383
0.020504893086615922,-0.7003302162529489,0.24921324258560498,-0.19636084165862452,-0.276895920505786,0.046324194479856286
-0.16912559619331435,0.4121311551176661,0.090994161247479,0.05317792210347821,-0.022471006843772845,-0.0077286477520848934
-0.10106858847073562,0.27533946223024763,0.04565794372438894,0.27196393560984183,-0.19738223889249837,0.03490682000752595
-0.17454383019711053,0.176421292559194,-0.008516668706194962,-0.27253510745000276,-0.09267514943419193,0.007383060114928219
-0.09284424160405552,0.09921133910206532,-0.06959981013986934,0.09914543969839781,0.15224212831455886,-0.08440399380762413
0.02131972456704109,-0.19549292165754922,-0.3909950154638522,0.2386288958097344,0.13738193879288416,-0.046058512646445046
-0.10150266944368593,-0.17833987132009088,-0.23164198966455238,-9.093375630956895e-05,0.12258625479560889,-0.07505407379094055
-0.12626286683881982,-0.0995714447497711,-0.24857915988602597,-0.3032338073421015,-0.1203947451126385,0.03144847556951862
-0.20237780205861117,0.09890750058392427,0.03137771998971888,-0.2306929914756412,-0.11920782799667383,-0.0906695402133832
-0.07244727382508107,0.13489682996451288,-0.2428055023570428,0.18784956131566527,0.05916287869974787,-0.09651091263584251
-0.002757525148040313,-0.372109955481744,-0.43327848243128414,-0.11300552344968612,0.0651060546706861,-0.0316395311882358
-0.09283728768768577,0.2094005850824833,0.008994004201939325,0.0729685915126468,0.15193270804173106,-0.08527465050959511
-0.17515563620321142,0.4091761134349386,0.099334934395127,0.022357036908711138,-0.027228527423665452,-0.01032764829596456
-0.04546918674737381,0.1467772076455609,-0.22728264580501095,-0.037275371027605926,0.010911812582956426,-0.06908446884652389
-0.11002597675462215,-0.10738406483685801,-0.33686486375305297,-0.02111689106542589,0.04348826991889765,-0.08461743522598159
-0.23939003498256783,-0.3357799913203745,-0.27361600976610745,-0.21765665542516557,-0.13878410877213598,-0.09758985054539764
-0.033380490080193746,-0.03306573223837324,-0.35334976122969425,-0.08587688744039926,-0.00885710658088408,-0.05217924877002065
-0.050263529696708706,0.13680725712679748,-0.053754110219703846,-0.10754293987567838,0.10536822601987161,-0.048366423072102434
-0.0823649185038343,0.20134994596559255,-0.15672383707167387,-0.05254195149962574,0.044483331502253864,-0.07653711974959122
0.8822851823580686,0.2559300570826089,0.12456747992747065,-0.04251706673755984,0.1424036190176442,0.047515598366484765
0.8574888218344142,0.3683284679066049,-0.018897199118151443,0.070914497755956,0.05742921306039536,0.04949961983596284
-0.13774484964917152,0.1705607537970909,-0.1164603221234143,-0.07426596406762673,0.017533269512910052,-0.08989057705732606
-0.5813430644183699,-0.24196156011879089,0.05211061011173417,0.48975078453333953,-0.1111327579217314,-0.11209720647767968
0.9665092873307948,-0.4047932451015371,-0.007458902201961472,0.3519740088496993,0.32296300828434626,-0.04581338049326555
-0.14099715808446853,-0.15870513795662436,-0.29835499687066164,-0.07517430783791357,-0.07497078954855828,-0.004999022886745638
0.0547614283533378,0.089359771987231,-0.23902889595574325,0.17494209946164202,-0.16651305673196107,-0.003998453120657959
-0.5647631924443693,-0.43269195655475595,-0.049783322222986294,0.29999624119556706,-0.15791857477948995,-0.0830514384227171
-0.9849143140023765,-0.3924050661336479,-0.2787887647034839,-0.46290092400493593,0.5712056974256243,0.09144735347015938
-0.22823435061477645,0.11034472751464952,0.05323478298214609,-0.36660669380067873,-0.14572822984910883,-0.10283989863709893
-1.1172521569155893,-0.6894950469648237,-0.22306024670887598,-0.9271308917533685,0.4059632514897664,0.14622944807148863
-0.766664939036762,-0.5178903604876828,0.0724998142123669,0.4529341878953084,-0.14962321978091,-0.24073503889391973
-0.10990143552450798,-0.34649712238865443,-0.5014724714877461,0.01812634409407478,0.0392136251373251,-0.07004112930331521
-0.060595787096945436,0.21296166756465515,-0.17436844139951352,-0.04960056179946432,0.04032416450214327,-0.06302458438146573
0.5841759793665923,0.17778828472086178,0.5538508592045717,0.03941100469105926,0.06565284939445153,-0.01313222541174246
0.3523829519381915,0.31508714966595514,0.5274961047071075,0.21923563488491432,-0.11223095714129377,-0.009539177044508147
0.6601718219559156,-0.46121515749078196,0.4574816390296766,-0.2166804543501663,0.11748756567282151,-0.0009310903207193814
-1.2401046825227238,-0.0995876822810207,-0.04485203605819551,-0.7474209803412317,0.7978021421715973,0.2960291411832006
0.4835666722155735,0.5248886955092789,-0.34012226157727693,-0.22830939495713448,-0.11019539704474204,0.08167335314115125
0.07585809722442406,-0.26444587182622287,-0.21688676340278518,0.00461093399763908,0.11121634054539685,0.05081091790381799
0.1746627467665236,0.22330286738629762,-0.07559672052589723,0.2680044445400064,-0.2810920375963939,-0.20415911742090134
-0.08469051735715594,-0.08769142935955791,-0.3341097769262865,-0.15687045146704212,0.01183187389465215,-0.06272866169671333
-0.09074260206196334,-0.3571501143286391,-0.196467540855255,0.13079952602962416,0.13633343741629406,-0.04148788273334224
-0.06196626705770189,0.20310209014056102,-0.11356562621288914,-0.37898279024009107,-0.020366327469985096,-0.04635511306774512
0.549280647027484,-0.5834793085105153,0.46940817908600124,-0.3346980982625289,0.004724119590272413,0.07384470729982633
-0.10868630890402618,0.2047520424731141,0.11289846712768155,-0.3439723672554577,-0.02552547127584535,0.035742456329766324
-0.24122510068105493,0.33031348016810463,0.14443790724515795,0.004778541249395526,-0.06473314776948572,-0.13365218788402755
-0.17456538812592687,-0.1746935747733211,-0.2938631498358098,-0.03481952433505123,-0.0650956515704147,0.007676778829826837
-0.19408376501223992,0.09475926514198336,-0.06341100003052892,-0.17431441648263288,-0.07388879367268601,-0.008247831182021964
-0.1879659938627036,0.07744695534400198,-0.09182542194534161,-0.13158353035978057,-0.06850878866206474,-0.0063219350518917946
-0.12818571201299198,-0.08798700604051385,-0.12765065345327997,-0.07369114896972125,0.013843358061007019,0.016641649741684948
-0.1135959239228828,0.33515713468201236,0.2090904245399862,-0.16531666545736676,0.0014541446269955504,0.0006922441301302078
0.007226129792711689,-0.1567632164312877,-0.3246222103696908,0.06557725442095384,0.10884459963676785,-0.04977097307654811
-0.09038749313436047,-0.10010127036214779,-0.3346761901914734,-0.14887322569698141,0.014616085525217162,-0.06605670910292466
-0.09632882416451902,0.26030216500771264,-0.07827178158292966,-0.13022576331719435,0.00681321978005614,-0.08047092705463886
-0.20816400398579665,-0.20420327806000493,-0.16208833855557467,-0.48668265134570604,-0.1883207459514942,-0.07051544296205868
-0.057270967511076125,-0.04382528002737239,-0.26585591872667513,-0.4346653264738978,-0.06881623306435826,-0.0475754431846026
0.038733463890948054,0.19653813282556515,-0.047698731729379495,-0.1868320916027384,0.07525910849769679,-0.02722746425110069
-0.10460259049166966,-0.08561831206679839,-0.3252454770768367,-0.037721207818408715,0.009701716880324993,-0.08003152703829791
0.0366329275050846,0.2725445815543227,-0.024245485815849677,-0.10726844692244077,0.09071017153285593,-0.035038860602074305
0.05096655876752595,0.11313742454875632,-0.12777963043559862,-0.31504425267027697,-0.25618136259974567,0.017646122145517477
0.0386850989816195,-0.1163451783971438,-0.3897452909692431,0.3506011303777002,-0.1389709977888425,-0.014064708694015065
-0.29756538563047463,0.03884608474869994,-0.2524607298972721,0.029321971579492526,0.17773925033544236,0.05462162444323317
-0.2882788531546603,-0.02770946255956124,-0.3275117872331221,0.14907296012449686,0.1951458751536656,0.05746442901691708
0.013239550717608187,0.0801102144779359,-0.1603068632617178,0.013778537031323942,0.1088696880718582,-0.0529163714528791
-0.08476148854106794,0.18366440844931609,-0.18786140093730816,0.056262957233496995,0.06418534691708008,-0.08306460380929703
-0.13278398424039883,0.3559357875328789,0.22702748808693854,-0.03267894175614892,0.032864109075167826,-0.016968967369171334
-0.19740009782624765,0.18732157064019733,-0.08165912356964826,0.27061465737020773,0.013069912382628807,-0.03425090742112018
0.487065084977227,-0.14291470253154875,-0.6563304389343385,0.237550116636606,-0.15190952180437042,-0.1466986990707983
-0.11334493751984866,-0.28082465274289553,-0.4401654266178977,-0.0675912163671575,0.02705283472754287,-0.07330032046689124
-0.1367950144322057,0.06067360801281912,-0.22691522051934787,0.10593143298864076,0.045694603802691164,-0.09535526943193576
0.02127836355936023,-0.03943367883883353,-0.21607761427081593,-0.21648726301817361,0.05701297906557221,-0.03191915641331584
-0.1706475350686877,0.2234540858043276,-0.0032494908525998664,-0.17259121528434876,-0.0736377178417192,0.00333369169341403
0.002684888746853662,0.09397754422590011,-0.16482053481491105,0.1682383777654269,0.1411046536755275,-0.06715880148685865
-0.04665504938599884,0.19227366029615678,0.0626061258637964,-0.3389714073719511,-0.020167700822737982,0.001836278322571777
-0.14176984971514922,-0.09935621427643503,-0.26637829653261774,-0.22058910463285067,0.00971086055108654,-0.07689362474173025
-0.10177495244739591,-0.10587616014465327,-0.32455336194309237,-0.13687502863751763,0.019889841834449223,-0.07351285451542676
0.0280022362566034,0.1651065420558067,-0.06323502842753967,-0.24682527743317315,0.061936334180770915,-0.03178444392249022
-0.08954974578538547,0.050652537019877895,-0.03462428459639746,-0.20029814026144316,0.06604573155890447,-0.04739321847187964
-0.07503383534204497,-0.29990671512473877,-0.2672108993213141,-0.23438811879429314,-0.01874805836769805,-0.0009532139210717774
-0.07674335268247874,0.11572552077290246,-0.05196285816084831,0.266619374061131,0.0993462887246272,-0.04432769418840832
0.034290143892454626,0.00436604705813074,-0.2214173573180729,-0.07966346232016097,0.08263375107654296,-0.03230254787600334
-0.07085704329146975,0.23606442197469887,0.0230465596933304,0.25372225645411767,0.10013837374888848,-0.04208379882853035
-0.061649003081183235,0.4457225441820014,0.02525899799545791,-0.20087230005102147,0.02420391599298262,-0.05807980561695409
-0.07565206733258593,0.1664567746490341,-0.13645109748063233,-0.3295284524616847,-0.010286382526464813,-0.05711586947599508
-0.15284301642996273,0.3429342987014646,0.04403893026160729,0.018686076521075852,-0.03543508741239267,-0.06521995620349062
-0.15828550669352082,-0.03264574571856828,-0.1654493131297734,-0.20499826174141225,-0.09249577847465194,-0.04901750054798002
-0.2728455105911963,0.17397309201404942,0.0386322227191497,0.16863464730739527,-0.07486729343635527,0.03434242844252792
-0.08455771513028526,-0.36309867737674034,-0.357734896507265,0.1752965389254882,0.060158594684301576,-0.023845257965337652
-0.07524502719750988,0.18595937880241062,-0.1806654080595547,-0.04791627631665332,0.04213628352161514,-0.07226020536613137
-0.092366746683731,0.013683706530801084,-0.2900042978899875,0.03667051945400308,0.05498896526146599,-0.08190755825232718
-0.07613379070072161,-0.4673942167254776,0.12621730467290904,0.15160837063056196,-0.006471774878837516,0.2903584003862259
-0.13780319985686085,-0.2758027815192678,-0.43157294978871774,-0.027646900856325412,0.06520510164868829,-0.07539143079590345
0.7348481650553205,0.582366744468597,-0.3545888317613377,0.04891004225169637,-0.24504527188442285,0.03018335383263646
0.6443574027260733,-0.15295602163892733,-0.41767060509933424,0.3102893458001305,0.03396389558861172,-0.1109585843315914
-0.19361139473625688,0.19209761920162316,0.058739238807358506,-0.27490413092904953,-0.13854714265930362,-0.035870975358901
-0.19675300834515647,0.23697027498369863,-0.008753099692291162,-0.023885033442759884,-0.00648229996090971,-0.03136809252489866
-1.8380652693913675,-0.6079574355195679,0.4303369887584806,0.08406867149095344,0.7389232897799327,-0.08046072759985043
-0.0749240237196423,0.09591250560414352,0.15459251907471838,-0.1077970905549274,0.031084117741586183,0.03867733113944687
-0.5130684620441991,-0.3130163651003788,-0.0448442375007878,0.4450457694327629,-0.13256621071695623,-0.08236737712154506
0.012826017181093,0.33983491091732465,0.07751811121831673,-0.03337610439324956,-0.26506508212700924,0.08985179503020274
0.25740161955737556,-0.8229460196929962,0.179919248895211,-0.25195984674840516,-0.22448269674910032,0.11230718189716495
0.8774180353987592,-0.0298509794680349,0.07144777773504953,0.022389234834283508,0.25946901773193515,0.030421338906784542
0.046278874465906505,-0.2586351129323675,-0.13434479342182667,-0.20924495327715392,0.20238641774029972,-0.027912036153642426
0.08897145407725653,0.028759079643983592,-0.1292660610155977,-0.09961375139599758,0.15065314880586161,-0.011648334630813342
-0.022135725031185997,-0.2191098736239189,-0.1543919932805701,-0.13820519001987502,0.07516034155364845,0.006764557478464112
0.05682059932169606,-0.24110445466100072,-0.2970448489829541,0.032133579957569845,0.17061749227448123,-0.026730109451725183
-0.04992040274662535,-0.0011765019342526272,-0.14284411047866655,-0.30526182034063937,0.06914903426062588,-0.07806259109289217
-0.006094705215618205,-0.042212923052119815,-0.018456190615614758,-0.1966680221722794,0.07350986822122138,-0.004540717887503557
